s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL10047	27834784	chrom1	490	L_var_13584	20498932	chr7	6299
PL08989	27910985	chrom1	491	L_var_13585	20653364	chr7	6300
PL11183	28024697	chrom1	492	L_var_13586	20668811	chr7	6301
PL09621	28081412	chrom1	493	L_var_13589	20728933	chr7	6302
PL11211	28082241	chrom1	494	L_var_13590	20729441	chr7	6303
PL09759	28141030	chrom1	495	L_var_13591	20805020	chr7	6304
PL10160	28146794	chrom1	496	L_var_13592	20815404	chr7	6305
PL11058	28163060	chrom1	497	L_var_13593	20836350	chr7	6306
PL10060	28222762	chrom1	498	L_var_13594	20879444	chr7	6307
PL08704	28290868	chrom1	499	L_var_13595	20939750	chr7	6308
PL08676	28363321	chrom1	500	L_var_13596	20995241	chr7	6309
PL09615	28397838	chrom1	501	L_var_13597	21027023	chr7	6310
PL09351	28511517	chrom1	502	L_var_13615	21522031	chr7	6324
PL08331	28511749	chrom1	503	L_var_13614	21515909	chr7	6323
PL11012	28556804	chrom1	504	L_var_13612	21458698	chr7	6322
PL08940	28564145	chrom1	505	L_var_13611	21450671	chr7	6321
PL11132	28565065	chrom1	506	L_var_13610	21449327	chr7	6320
PL10738	28588510	chrom1	507	L_var_13609	21428340	chr7	6319
PL09423	28648695	chrom1	508	L_var_13608	21377834	chr7	6318
PL11038	37921427	chrom1	637	L_var_14124	37725010	chr7	6683
PL09238	42184458	chrom1	711	L_var_14009	34462137	chr7	6605
PL10945	42227046	chrom1	712	L_var_14011	34508599	chr7	6606
PL10250	42242224	chrom1	713	L_var_14012	34558439	chr7	6607
PL10916	42378305	chrom1	714	L_var_14015	34758883	chr7	6608
PL07996	42534742	chrom1	715	L_var_14016	34821533	chr7	6609
PL10804	42566082	chrom1	716	L_var_14017	34849834	chr7	6610
PL10253	42667551	chrom1	717	L_var_14019	34865166	chr7	6611
PL09858	42693084	chrom1	718	L_var_14021	34881762	chr7	6612
PL09404	42716980	chrom1	719	L_var_14022	34902048	chr7	6613
PL08854	42741998	chrom1	720	L_var_14023	34930009	chr7	6614
PL11042	42840681	chrom1	721	L_var_14025	35167059	chr7	6615
PL08155	42843856	chrom1	722	L_var_14026	35172972	chr7	6616
PL10108	42891516	chrom1	723	L_var_14027	35215432	chr7	6617
PL11270	42907009	chrom1	724	L_var_14029	35220337	chr7	6618
PL10085	42960845	chrom1	725	L_var_14030	35300580	chr7	6619
PL08177	42961050	chrom1	726	L_var_14033	35308293	chr7	6620
PL10667	43003378	chrom1	727	L_var_14034	35345831	chr7	6621
PL08109	43015723	chrom1	728	L_var_14035	35353096	chr7	6622
PL09530	43067629	chrom1	729	L_var_14036	35409611	chr7	6623
PL09279	43068354	chrom1	730	L_var_14037	35411793	chr7	6624
PL09656	43086375	chrom1	731	L_var_14038	35429934	chr7	6625
PL08137	43271777	chrom1	732	L_var_14041	35600241	chr7	6626
PL09767	43568533	chrom1	733	L_var_13182	7769064	chr7	6027
PL10524	43629395	chrom1	734	L_var_13183	7797805	chr7	6028
PL08585	43787169	chrom1	735	L_var_13187	7903155	chr7	6029
PL10840	43863187	chrom1	736	L_var_13487	17813976	chr7	6232
PL08226	43924008	chrom1	737	L_var_13488	17874904	chr7	6233
PL09739	43930890	chrom1	738	L_var_13489	17895048	chr7	6234
PL08552	43967645	chrom1	739	L_var_13490	17930827	chr7	6235
PL10310	44011045	chrom1	740	L_var_13491	17945422	chr7	6236
PL10985	44057729	chrom1	741	L_var_13493	18006517	chr7	6237
PL08980	44118702	chrom1	742	L_var_13494	18035832	chr7	6238
PL09631	44262160	chrom1	744	L_var_13495	18046065	chr7	6239
PL10347	44283512	chrom1	745	L_var_13496	18084918	chr7	6240
PL09737	44350859	chrom1	746	L_var_13115	5646870	chr7	5980
PL08614	44373477	chrom1	747	L_var_13114	5612501	chr7	5979
PL08212	44435498	chrom1	748	L_var_13121	5829124	chr7	5984
PL11349	44496427	chrom1	749	L_var_13122	5839177	chr7	5985
PL08752	44574863	chrom1	750	L_var_13123	5923722	chr7	5986
PL08797	44659830	chrom1	751	L_var_13124	5939779	chr7	5987
PL10549	44697756	chrom1	752	L_var_13125	5976611	chr7	5988
PL08473	44708314	chrom1	753	L_var_13126	6003627	chr7	5989
PL09041	44729676	chrom1	754	L_var_13764	26351066	chr7	6435
PL08959	44737572	chrom1	755	L_var_13765	26356185	chr7	6436
PL10820	44801830	chrom1	756	L_var_13766	26387117	chr7	6437
PL09304	44840720	chrom1	757	L_var_13767	26402727	chr7	6438
PL10362	44921169	chrom1	758	L_var_13768	26431584	chr7	6439
PL08934	44981461	chrom1	759	L_var_13770	26468445	chr7	6440
PL10070	45048640	chrom1	761	L_var_13405	15195580	chr7	6173
PL09846	45121834	chrom1	762	L_var_13404	15087661	chr7	6172
PL10003	45829186	chrom1	763	L_var_13391	14487888	chr7	6161
PL09407	45842669	chrom1	764	L_var_13392	14488244	chr7	6162
PL09273	45862501	chrom1	765	L_var_13394	14506001	chr7	6163
PL09658	45862710	chrom1	766	L_var_13393	14509726	chr7	6164
PL11157	45933812	chrom1	767	L_var_13395	14578615	chr7	6165
PL10154	45940681	chrom1	768	L_var_13396	14586576	chr7	6166
PL08142	45989500	chrom1	769	L_var_13397	14616869	chr7	6167
PL10097	46058491	chrom1	770	L_var_13398	14639385	chr7	6168
PL09867	46116206	chrom1	771	L_var_13385	14268792	chr7	6155
PL08388	46125738	chrom1	772	L_var_13383	14262199	chr7	6154
PL09046	46142105	chrom1	773	L_var_13381	14238117	chr7	6153
PL11174	46158573	chrom1	774	L_var_13380	14223754	chr7	6152
PL09923	46206909	chrom1	775	L_var_13378	14170256	chr7	6151
PL11335	46249625	chrom1	776	L_var_13374	14118134	chr7	6150
PL08849	46287407	chrom1	777	L_var_13372	14089636	chr7	6149
PL10355	46381291	chrom1	778	L_var_13371	14000211	chr7	6148
PL09574	46497657	chrom1	779	L_var_13369	13907981	chr7	6147
PL10844	46509904	chrom1	780	L_var_13367	13880470	chr7	6145
PL09144	46510006	chrom1	781	L_var_13368	13882575	chr7	6146
PL09258	46535258	chrom1	782	L_var_13361	13713793	chr7	6143
PL08265	46559628	chrom1	783	L_var_13360	13674462	chr7	6141
PL08956	46565479	chrom1	784	L_var_13359	13684018	chr7	6142
PL08211	46624110	chrom1	785	L_var_13358	13618862	chr7	6140
PL08325	46716974	chrom1	786	L_var_13357	13546189	chr7	6139
PL09526	46724041	chrom1	787	L_var_13356	13544138	chr7	6138
PL10061	46768111	chrom1	789	L_var_13352	13404240	chr7	6137
PL08061	46922523	chrom1	790	L_var_13351	13340460	chr7	6136
PL09195	46926318	chrom1	791	L_var_13350	13338473	chr7	6135
PL10194	46940411	chrom1	792	L_var_13346	13212793	chr7	6133
PL09468	47038520	chrom1	793	L_var_13344	13123634	chr7	6132
PL09300	47141263	chrom1	794	L_var_13343	13088480	chr7	6131
PL10100	47161166	chrom1	795	L_var_13339	12991612	chr7	6129
PL08518	47161337	chrom1	796	L_var_13340	12998653	chr7	6130
PL11197	47190495	chrom1	797	L_var_13337	12968322	chr7	6128
PL09393	47223959	chrom1	798	L_var_13335	12925561	chr7	6127
PL08441	47269669	chrom1	799	L_var_13334	12907915	chr7	6126
PL10525	47326998	chrom1	800	L_var_13332	12798038	chr7	6125
PL08292	47427229	chrom1	801	L_var_13331	12744006	chr7	6124
PL10747	47436754	chrom1	802	L_var_13330	12735413	chr7	6123
PL11106	47581614	chrom1	803	L_var_13321	12150766	chr7	6116
PL10499	47633353	chrom1	804	L_var_13322	12230105	chr7	6117
PL09353	47680447	chrom1	805	L_var_13323	12259490	chr7	6118
PL10307	47833534	chrom1	806	L_var_13324	12303841	chr7	6119
PL08312	47853381	chrom1	807	L_var_13327	12484902	chr7	6121
PL11220	47896262	chrom1	808	L_var_13329	12502314	chr7	6122
PL10456	48001091	chrom1	809	L_var_13317	12048260	chr7	6115
PL09821	48001218	chrom1	810	L_var_13316	12041610	chr7	6114
PL09062	48024795	chrom1	811	L_var_13314	11963677	chr7	6113
PL09399	48126395	chrom1	812	L_var_13291	11243318	chr7	6102
PL09507	48130551	chrom1	813	L_var_13292	11251416	chr7	6103
PL09504	48244401	chrom1	814	L_var_13293	11312865	chr7	6104
PL10975	48353399	chrom1	815	L_var_13295	11454852	chr7	6105
PL09038	48367111	chrom1	816	L_var_13298	11541789	chr7	6107
PL08924	48367695	chrom1	817	L_var_13297	11518068	chr7	6106
PL10046	48408493	chrom1	818	L_var_13302	11639125	chr7	6109
PL09815	48434214	chrom1	819	L_var_13299	11598621	chr7	6108
PL10577	48554465	chrom1	820	L_var_13306	11711955	chr7	6111
PL09187	48747096	chrom1	821	L_var_13264	10282639	chr7	6082
PL09100	48807603	chrom1	823	L_var_13386	14331503	chr7	6157
PL11255	48825798	chrom1	824	L_var_13713	24382464	chr7	6399
PL10671	48829780	chrom1	825	L_var_13712	24375980	chr7	6398
PL08955	48861819	chrom1	826	L_var_13711	24354439	chr7	6397
PL09241	48866854	chrom1	827	L_var_13710	24350585	chr7	6396
PL09298	48906955	chrom1	828	L_var_13709	24303254	chr7	6395
PL08833	48987239	chrom1	829	L_var_13707	24208030	chr7	6394
PL08501	48993744	chrom1	830	L_var_13706	24192104	chr7	6393
PL10926	49402049	chrom1	831	L_var_13700	24051082	chr7	6392
PL08213	49409765	chrom1	832	L_var_13699	24042271	chr7	6391
PL08661	49496140	chrom1	833	L_var_13698	23956157	chr7	6390
PL10044	49582335	chrom1	834	L_var_13696	23869474	chr7	6389
PL09743	49631037	chrom1	835	L_var_13695	23810614	chr7	6388
PL08563	49701893	chrom1	836	L_var_13693	23754937	chr7	6387
PL10885	49724586	chrom1	837	L_var_14118	37563923	chr7	6677
PL08037	49739596	chrom1	838	L_var_14117	37541275	chr7	6676
PL08889	49833100	chrom1	839	L_var_14116	37457775	chr7	6675
PL11081	49968503	chrom1	840	L_var_14115	37362114	chr7	6674
PL10584	49970992	chrom1	841	L_var_14114	37360304	chr7	6673
PL10475	49997144	chrom1	842	L_var_14113	37331717	chr7	6672
PL09312	50000816	chrom1	843	L_var_14112	37326779	chr7	6671
PL09210	50022600	chrom1	844	L_var_14111	37312770	chr7	6670
PL08020	50027394	chrom1	845	L_var_14110	37303088	chr7	6669
PL10303	50109144	chrom1	846	L_var_14109	37270790	chr7	6668
PL10134	50133754	chrom1	847	L_var_14107	37254244	chr7	6667
PL11241	50183143	chrom1	848	L_var_14106	37215119	chr7	6666
PL08824	50188284	chrom1	849	L_var_14105	37211564	chr7	6665
PL10087	50222728	chrom1	850	L_var_14104	37179471	chr7	6664
PL10803	50244196	chrom1	851	L_var_14125	37754984	chr7	6684
PL11290	50248915	chrom1	852	L_var_14126	37767373	chr7	6685
PL08147	50262723	chrom1	853	L_var_14127	37784705	chr7	6686
PL10076	50297055	chrom1	854	L_var_14128	37826056	chr7	6687
PL08658	50356117	chrom1	855	L_var_14129	37889696	chr7	6688
PL10389	50444840	chrom1	856	L_var_13669	23070296	chr7	6369
PL08266	50531785	chrom1	857	L_var_13668	23036606	chr7	6368
PL08668	50536506	chrom1	858	L_var_13667	23033005	chr7	6367
PL11280	50549933	chrom1	859	L_var_13666	23022219	chr7	6366
PL10215	50550015	chrom1	860	L_var_13665	23020790	chr7	6365
PL10248	50590946	chrom1	861	L_var_13664	22960755	chr7	6364
PL10175	50629773	chrom1	862	L_var_13663	22921502	chr7	6363
PL08117	50704900	chrom1	863	L_var_13662	22850268	chr7	6362
PL08499	50908613	chrom1	864	L_var_13661	22675693	chr7	6361
PL08169	50935864	chrom1	865	L_var_13660	22667341	chr7	6360
PL10292	50999329	chrom1	866	L_var_13659	22637267	chr7	6359
PL09492	51013290	chrom1	867	L_var_13658	22630965	chr7	6358
PL08931	51020827	chrom1	868	L_var_13657	22619000	chr7	6357
PL11251	51130630	chrom1	869	L_var_13656	22552130	chr7	6356
PL09008	51173953	chrom1	870	L_var_13654	22515856	chr7	6355
PL08342	51185055	chrom1	871	L_var_13653	22482294	chr7	6354
PL10691	51237631	chrom1	872	L_var_13652	22473906	chr7	6353
PL08442	51306063	chrom1	873	L_var_13651	22412816	chr7	6352
PL08446	51306575	chrom1	874	L_var_13650	22412642	chr7	6351
PL11163	51346083	chrom1	875	L_var_13647	22369455	chr7	6350
PL08543	51350053	chrom1	876	L_var_13646	22339783	chr7	6349
PL11263	51398773	chrom1	877	L_var_13645	22301317	chr7	6348
PL09692	51414804	chrom1	878	L_var_13644	22296557	chr7	6347
PL09015	51471994	chrom1	879	L_var_13643	22269826	chr7	6346
PL09571	51507493	chrom1	880	L_var_13642	22215039	chr7	6345
PL09777	51543923	chrom1	881	L_var_13641	22195380	chr7	6344
PL09912	51545477	chrom1	882	L_var_13640	22167872	chr7	6343
PL09172	51645448	chrom1	883	L_var_13639	22089957	chr7	6342
PL09059	51661080	chrom1	884	L_var_13638	22077298	chr7	6341
PL10573	51709241	chrom1	885	L_var_13635	22015149	chr7	6340
PL08609	51732625	chrom1	886	L_var_13633	22005383	chr7	6339
PL08402	51772788	chrom1	887	L_var_13632	21964889	chr7	6338
PL10188	51815043	chrom1	888	L_var_13631	21924835	chr7	6337
PL08386	51842777	chrom1	889	L_var_13629	21909984	chr7	6336
PL10200	51875694	chrom1	890	L_var_13628	21881416	chr7	6335
PL09023	51907140	chrom1	891	L_var_13410	15367365	chr7	6174
PL10214	52079471	chrom1	892	L_var_13412	15448749	chr7	6175
PL08906	52234853	chrom1	895	L_var_13413	15462128	chr7	6176
PL09065	52314042	chrom1	896	L_var_13414	15535643	chr7	6177
PL09203	52412188	chrom1	897	L_var_13415	15567778	chr7	6178
PL10592	52423439	chrom1	898	L_var_13417	15639036	chr7	6179
PL08001	52627888	chrom1	899	L_var_13419	15799405	chr7	6180
PL08045	52630914	chrom1	900	L_var_13420	15805088	chr7	6181
PL10679	52660860	chrom1	901	L_var_13421	15818032	chr7	6182
PL10155	52733498	chrom1	903	L_var_14341	44122090	chr7	6842
PL10836	52741970	chrom1	904	L_var_14342	44127943	chr7	6843
PL08431	52792728	chrom1	905	L_var_14344	44156485	chr7	6844
PL08751	52903108	chrom1	906	L_var_14361	44741051	chr7	6858
PL09460	52930756	chrom1	907	L_var_14359	44719410	chr7	6856
PL10743	52931088	chrom1	908	L_var_14360	44719596	chr7	6857
PL11308	52946931	chrom1	909	L_var_14358	44707978	chr7	6855
PL08362	53039514	chrom1	910	L_var_14357	44672801	chr7	6854
PL09968	53066682	chrom1	911	L_var_14355	44526849	chr7	6853
PL11082	53358555	chrom1	912	L_var_14352	44377558	chr7	6851
PL10983	53393099	chrom1	913	L_var_14351	44345970	chr7	6850
PL11177	53400021	chrom1	914	L_var_14350	44334434	chr7	6849
PL08421	53516788	chrom1	915	L_var_14349	44247481	chr7	6848
PL10994	54635789	chrom1	935	L_var_13262	10226340	chr7	6081
PL10813	55533754	chrom1	954	L_var_13018	2276950	chr7	5923
PL10276	55571123	chrom1	955	L_var_13020	2340623	chr7	5924
PL08447	55666479	chrom1	956	L_var_13021	2405136	chr7	5925
PL10958	55694215	chrom1	957	L_var_13024	2436232	chr7	5927
PL08066	55695435	chrom1	958	L_var_13023	2435125	chr7	5926
PL10699	55785679	chrom1	959	L_var_13025	2454061	chr7	5928
PL08064	55809348	chrom1	960	L_var_13026	2474598	chr7	5929
PL08268	55820515	chrom1	961	L_var_13027	2486855	chr7	5930
PL10199	55899731	chrom1	962	L_var_13029	2562777	chr7	5931
PL10291	55951325	chrom1	963	L_var_13031	2634877	chr7	5932
PL10144	56034175	chrom1	965	L_var_13033	2662809	chr7	5933
PL10029	56052248	chrom1	966	L_var_13036	2691525	chr7	5934
PL08300	56198658	chrom1	967	L_var_13039	2830801	chr7	5935
PL09181	56215612	chrom1	968	L_var_13040	2895240	chr7	5936
PL08701	56242846	chrom1	969	L_var_13260	10170369	chr7	6080
PL10463	56348390	chrom1	970	L_var_13256	10073264	chr7	6079
PL09816	56390166	chrom1	971	L_var_13254	9984703	chr7	6078
PL08464	56422861	chrom1	972	L_var_13253	9976377	chr7	6077
PL11226	56603749	chrom1	973	L_var_13251	9930870	chr7	6076
PL08454	56608550	chrom1	974	L_var_13250	9816564	chr7	6075
PL09812	56632810	chrom1	975	L_var_13249	9782406	chr7	6073
PL10615	56639251	chrom1	976	L_var_13248	9782460	chr7	6074
PL08059	56778705	chrom1	977	L_var_13247	9700988	chr7	6072
PL08969	56804288	chrom1	978	L_var_13246	9620933	chr7	6071
PL08336	56806426	chrom1	979	L_var_13244	9554802	chr7	6070
PL09806	56878255	chrom1	980	L_var_13243	9523482	chr7	6069
PL10700	57268489	chrom1	982	L_var_13242	9514255	chr7	6068
PL10428	57300262	chrom1	983	L_var_13240	9479839	chr7	6066
PL10054	57300666	chrom1	984	L_var_13241	9480006	chr7	6067
PL10717	57312079	chrom1	985	L_var_13239	9460249	chr7	6065
PL10990	57312161	chrom1	986	L_var_13237	9457951	chr7	6064
PL11161	57339832	chrom1	987	L_var_13235	9422071	chr7	6063
PL10117	57340272	chrom1	988	L_var_13236	9422024	chr7	6062
PL09108	57455303	chrom1	989	L_var_12935	102604	chr7	5862
PL08196	57458394	chrom1	990	L_var_12938	136626	chr7	5863
PL08847	57674189	chrom1	991	L_var_12940	379887	chr7	5864
PL08646	57674576	chrom1	992	L_var_12941	380076	chr7	5865
PL11085	57702887	chrom1	993	L_var_12942	430089	chr7	5866
PL09090	57713013	chrom1	994	L_var_12944	450225	chr7	5867
PL10831	57764204	chrom1	995	L_var_12946	515878	chr7	5868
PL08682	57769944	chrom1	996	L_var_12948	535564	chr7	5870
PL09194	57783460	chrom1	997	L_var_12949	543005	chr7	5871
PL09617	57821766	chrom1	998	L_var_12950	572274	chr7	5872
PL08822	57822012	chrom1	999	L_var_12956	683281	chr7	5877
PL09005	57850760	chrom1	1000	L_var_12955	642287	chr7	5876
PL09343	57879026	chrom1	1001	L_var_12953	627549	chr7	5875
PL10593	57911262	chrom1	1002	L_var_12951	572689	chr7	5873
PL08578	57961067	chrom1	1003	L_var_12959	740965	chr7	5878
PL08505	58055080	chrom1	1004	L_var_12962	759853	chr7	5879
PL08140	58151211	chrom1	1005	L_var_12963	773410	chr7	5880
PL09497	58175685	chrom1	1006	L_var_12952	607126	chr7	5874
PL10013	58233830	chrom1	1008	L_var_12964	797350	chr7	5881
PL10989	58241052	chrom1	1009	L_var_12966	823839	chr7	5882
PL10141	58267580	chrom1	1010	L_var_12967	863414	chr7	5883
PL09683	58510190	chrom1	1011	L_var_12969	945232	chr7	5885
PL08663	58627916	chrom1	1012	L_var_12968	884676	chr7	5884
PL09202	58837624	chrom1	1013	L_var_12970	984082	chr7	5886
PL11023	58872289	chrom1	1014	L_var_12972	1092470	chr7	5887
PL10962	58878449	chrom1	1015	L_var_12973	1100873	chr7	5888
PL10720	58998529	chrom1	1016	L_var_12974	1219937	chr7	5889
PL08027	59290080	chrom1	1018	L_var_12976	1360004	chr7	5890
PL10760	59321067	chrom1	1019	L_var_12978	1414522	chr7	5892
PL10467	59321138	chrom1	1020	L_var_12977	1412617	chr7	5891
PL08780	59357256	chrom1	1021	L_var_12979	1459401	chr7	5893
PL09962	59386163	chrom1	1022	L_var_12980	1470137	chr7	5894
PL11291	59415790	chrom1	1023	L_var_12982	1523730	chr7	5895
PL10623	59421487	chrom1	1024	L_var_12984	1524952	chr7	5896
PL09717	59459947	chrom1	1025	L_var_12985	1547655	chr7	5897
PL08324	59464052	chrom1	1026	L_var_12987	1570519	chr7	5898
PL08856	59496531	chrom1	1027	L_var_12990	1630391	chr7	5901
PL08877	59499530	chrom1	1028	L_var_12988	1607376	chr7	5899
PL10705	59523688	chrom1	1029	L_var_12989	1609451	chr7	5900
PL08840	59553321	chrom1	1030	L_var_12992	1664642	chr7	5902
PL11014	60594771	chrom1	1032	L_var_12993	1725006	chr7	5903
PL08580	60638028	chrom1	1033	L_var_12994	1767216	chr7	5904
PL08054	60639269	chrom1	1034	L_var_13189	7965900	chr7	6031
PL11258	60680741	chrom1	1035	L_var_13188	7906271	chr7	6030
PL09511	60748534	chrom1	1036	L_var_14135	38038080	chr7	6692
PL10159	60787755	chrom1	1037	L_var_14137	38061030	chr7	6693
PL08426	60830046	chrom1	1038	L_var_14139	38109359	chr7	6694
PL07987	60842696	chrom1	1039	L_var_14121	37621115	chr7	6680
PL10323	60854147	chrom1	1040	L_var_14120	37585140	chr7	6679
PL09457	60867328	chrom1	1041	L_var_13692	23730348	chr7	6386
PL08817	60995556	chrom1	1042	L_var_13690	23597167	chr7	6385
PL10943	61048060	chrom1	1043	L_var_13689	23545541	chr7	6384
PL08116	61084009	chrom1	1044	L_var_13688	23542364	chr7	6383
PL08271	61123952	chrom1	1045	L_var_13687	23512875	chr7	6382
PL09980	61128836	chrom1	1046	L_var_13686	23508056	chr7	6381
PL09369	61222844	chrom1	1047	L_var_13685	23456194	chr7	6380
PL10356	61227345	chrom1	1048	L_var_13683	23441955	chr7	6379
PL08098	61253988	chrom1	1049	L_var_13682	23419693	chr7	6378
PL08503	61254086	chrom1	1050	L_var_13681	23413728	chr7	6377
PL09958	61271896	chrom1	1051	L_var_13680	23400735	chr7	6376
PL09045	61305121	chrom1	1052	L_var_13679	23382585	chr7	6375
PL08901	61349213	chrom1	1053	L_var_13678	23336204	chr7	6374
PL10846	61433231	chrom1	1054	L_var_13677	23273685	chr7	6373
PL10799	61460626	chrom1	1055	L_var_13675	23226126	chr7	6372
PL08145	61492707	chrom1	1056	L_var_13673	23201160	chr7	6371
PL09179	61527786	chrom1	1057	L_var_14152	38612309	chr7	6704
PL11199	61550384	chrom1	1058	L_var_14151	38606101	chr7	6703
PL09432	61582602	chrom1	1059	L_var_14150	38545263	chr7	6702
PL08229	61661755	chrom1	1060	L_var_14148	38424820	chr7	6700
PL09577	61681163	chrom1	1061	L_var_14146	38369588	chr7	6698
PL08866	61693717	chrom1	1062	L_var_14147	38384126	chr7	6699
PL08028	61723293	chrom1	1063	L_var_14144	38335673	chr7	6697
PL09166	61745995	chrom1	1064	L_var_14142	38312319	chr7	6695
PL08477	61766215	chrom1	1065	L_var_14143	38316884	chr7	6696
PL09780	61915336	chrom1	1066	L_var_14149	38516702	chr7	6701
PL09590	62005956	chrom1	1067	L_var_13164	7374257	chr7	6013
PL10435	62032970	chrom1	1068	L_var_13161	7351837	chr7	6012
PL09807	62048744	chrom1	1069	L_var_13193	8134272	chr7	6033
PL08907	62192882	chrom1	1070	L_var_13160	7345233	chr7	6011
PL09693	62269684	chrom1	1071	L_var_13196	8322050	chr7	6034
PL09861	62337210	chrom1	1072	L_var_13197	8367671	chr7	6035
PL08303	62341695	chrom1	1073	L_var_13119	5753410	chr7	5982
PL09362	62398147	chrom1	1074	L_var_13117	5679827	chr7	5981
PL08616	62509654	chrom1	1076	L_var_13169	7475555	chr7	6016
PL09522	62558498	chrom1	1077	L_var_13961	32674121	chr7	6566
PL08387	62566737	chrom1	1078	L_var_13622	21702176	chr7	6329
PL10723	62612416	chrom1	1079	L_var_13619	21601408	chr7	6328
PL09487	62624550	chrom1	1080	L_var_13618	21588649	chr7	6327
PL09686	62626391	chrom1	1081	L_var_13617	21576374	chr7	6326
PL09306	62672462	chrom1	1082	L_var_13616	21528430	chr7	6325
PL09376	62893050	chrom1	1083	L_var_13598	21131683	chr7	6311
PL11024	63013013	chrom1	1084	L_var_13599	21191407	chr7	6312
PL09152	63044218	chrom1	1085	L_var_13601	21245159	chr7	6313
PL11354	63070102	chrom1	1086	L_var_13603	21284730	chr7	6314
PL09960	63084867	chrom1	1087	L_var_13605	21304663	chr7	6316
PL08690	63085345	chrom1	1088	L_var_13604	21304471	chr7	6315
PL09302	63131178	chrom1	1089	L_var_13607	21354876	chr7	6317
PL10587	63182347	chrom1	1090	L_var_13782	26757465	chr7	6446
PL08361	63194559	chrom1	1091	L_var_13780	26734844	chr7	6445
PL10991	63485320	chrom1	1092	L_var_13779	26688686	chr7	6444
PL09101	63545059	chrom1	1093	L_var_13778	26625647	chr7	6443
PL09430	63605255	chrom1	1094	L_var_13772	26504823	chr7	6442
PL09987	63651738	chrom1	1095	L_var_13626	21832934	chr7	6333
PL09624	63671346	chrom1	1096	L_var_13627	21866264	chr7	6334
