s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_02649	89630195	chr1	740	g186753	9915700	scaffold_7	3416	E
L_var_02774	94329405	chr1	785	g192096	34828288	scaffold_7	3678	E
L_var_00307	12220036	chr1	54	g10786	39897977	scaffold_10	4139	G
L_var_00743	26211666	chr1	203	g10682	39345548	scaffold_10	4133	G
L_var_01565	55201316	chr1	445	g9105	32049839	scaffold_10	4050	G
L_var_02245	76532084	chr1	617	g9872	35306119	scaffold_10	4092	G
L_var_02270	77097559	chr1	622	g10755	39674298	scaffold_10	4136	G
L_var_02274	77251018	chr1	625	g11663	44469563	scaffold_10	4194	G
L_var_02664	90116748	chr1	745	g5260	15913585	scaffold_10	3877	G
L_var_02780	94534404	chr1	789	g8862	30639022	scaffold_10	4040	G
L_var_00010	558105	chr1	2	g87329	37987780	scaffold_17	4531	C
L_var_00152	6399733	chr1	11	g84410	23445946	scaffold_17	4398	C
L_var_00225	9253269	chr1	27	g86350	32958173	scaffold_17	4479	C
L_var_00477	17928628	chr1	114	g86264	32580266	scaffold_17	4478	C
L_var_00480	17972309	chr1	116	g87943	40675862	scaffold_17	4545	C
L_var_00614	21708932	chr1	175	g82741	15330530	scaffold_17	4309	C
L_var_02242	76453377	chr1	615	g83751	20313785	scaffold_17	4355	C
L_var_02490	84100077	chr1	691	g84456	23681122	scaffold_17	4405	C
L_var_02549	86754822	chr1	715	g88768	45123254	scaffold_17	4579	C
L_var_02607	88390082	chr1	735	g88002	40928338	scaffold_17	4548	C
L_var_00292	11365084	chr1	50	g143217	2877792	scaffold_3	4603	O
L_var_00341	13821335	chr1	66	g147428	22440113	scaffold_3	4786	O
L_var_00366	14520034	chr1	75	g148700	27838149	scaffold_3	4836	O
L_var_00469	17794536	chr1	111	g143562	4550574	scaffold_3	4613	O
L_var_00493	18255056	chr1	126	g150814	37161213	scaffold_3	4913	O
L_var_00620	21809179	chr1	176	g144505	9234033	scaffold_3	4656	O
L_var_00882	30678471	chr1	224	g146842	20092969	scaffold_3	4753	O
L_var_01042	35600846	chr1	286	g150071	34003379	scaffold_3	4889	O
L_var_01059	36171415	chr1	294	g147039	20832858	scaffold_3	4766	O
L_var_01118	38352789	chr1	321	g146950	20465623	scaffold_3	4760	O
L_var_01119	38382813	chr1	322	g146951	20469342	scaffold_3	4761	O
L_var_01202	40920841	chr1	356	g152370	43273786	scaffold_3	4968	O
L_var_01359	48064839	chr1	387	g147112	21125499	scaffold_3	4772	O
L_var_01452	51676991	chr1	408	g145102	12018178	scaffold_3	4682	O
L_var_01743	61369526	chr1	494	g149367	30881817	scaffold_3	4856	O
L_var_01918	66941862	chr1	527	g149375	30951362	scaffold_3	4858	O
L_var_01919	66970728	chr1	528	g149369	30887295	scaffold_3	4857	O
L_var_01946	67562839	chr1	533	g145200	12623440	scaffold_3	4687	O
L_var_02026	69511215	chr1	556	g144810	10684624	scaffold_3	4669	O
L_var_02447	82437172	chr1	669	g150217	34828208	scaffold_3	4894	O
L_var_02606	88345109	chr1	734	g143793	5692364	scaffold_3	4629	O
L_var_02641	89419985	chr1	738	g149940	33405445	scaffold_3	4884	O
L_var_00091	3968242	chr1	5	g59704	10703134	scaffold_15	5056	D
L_var_00180	7269305	chr1	19	g60661	14907035	scaffold_15	5100	D
L_var_00433	16822471	chr1	98	g60739	15234128	scaffold_15	5102	D
L_var_00803	28493110	chr1	209	g59617	10435708	scaffold_15	5053	D
L_var_01023	35151781	chr1	278	g57112	666989	scaffold_15	4975	D
L_var_01353	47884445	chr1	386	g62591	23863873	scaffold_15	5204	D
L_var_01505	53570752	chr1	427	g64541	33119405	scaffold_15	5327	D
L_var_00029	1640074	chr1	4	g118487	21737024	scaffold_1	5676	I
L_var_00414	16138198	chr1	85	g120382	30871693	scaffold_1	5736	I
L_var_01474	52645700	chr1	419	g114071	3873192	scaffold_1	5492	I
L_var_01503	53483745	chr1	426	g118541	21923838	scaffold_1	5678	I
L_var_01542	54596145	chr1	436	g114739	6117176	scaffold_1	5516	I
L_var_02033	69761738	chr1	559	g115878	11096061	scaffold_1	5556	I
L_var_02096	71406887	chr1	581	g122309	40080907	scaffold_1	5794	I
L_var_02168	73967609	chr1	598	g117867	18803040	scaffold_1	5644	I
L_var_02378	80258387	chr1	655	g116874	14740065	scaffold_1	5590	I
L_var_00002	241402	chr1	0	g53960	29407413	scaffold_14	5909	A2
L_var_00841	29726657	chr1	215	g49157	8805912	scaffold_14	5830	A2
L_var_01090	37600461	chr1	310	g50466	14265113	scaffold_14	5853	A2
L_var_01293	44629758	chr1	380	g54913	33421363	scaffold_14	5928	A2
L_var_01391	49697390	chr1	391	g54872	33257233	scaffold_14	5927	A2
L_var_02659	90011236	chr1	743	g50966	16522585	scaffold_14	5863	A2
L_var_02686	90766199	chr1	756	g54786	32967556	scaffold_14	5925	A2
L_var_00431	16715045	chr1	96	g172043	29800173	scaffold_5	6169	N
L_var_01026	35215345	chr1	279	g169140	16551262	scaffold_5	6054	N
L_var_01053	35912677	chr1	291	g171716	28512446	scaffold_5	6155	N
L_var_01566	55228330	chr1	446	g167627	9309250	scaffold_5	6013	N
L_var_02425	81942818	chr1	665	g171675	28356398	scaffold_5	6153	N
L_var_02751	93647055	chr1	775	g169291	17049207	scaffold_5	6057	N
L_var_00689	24374637	chr1	195	g27740	11107685	scaffold_12	6305	B1
L_var_01377	49130146	chr1	389	g26639	6434675	scaffold_12	6271	B1
L_var_01894	65910432	chr1	522	g31201	25865518	scaffold_12	6404	B1
L_var_01987	68748995	chr1	540	g31277	26104655	scaffold_12	6408	B1
L_var_02359	79649936	chr1	647	g28420	13897323	scaffold_12	6319	B1
L_var_02385	80518877	chr1	657	g29853	20001075	scaffold_12	6360	B1
L_var_02386	80617493	chr1	658	g29846	19962501	scaffold_12	6358	B1
L_var_02458	82832411	chr1	676	g25767	2542406	scaffold_12	6242	B1
L_var_02553	86843604	chr1	716	g30445	22500164	scaffold_12	6377	B1
L_var_02750	93576921	chr1	774	g29178	16934624	scaffold_12	6339	B1
L_var_00014	735881	chr1	3	g209328	11825044	scaffold_9	6584	P
L_var_00345	14044466	chr1	68	g209062	10847427	scaffold_9	6569	P
L_var_00947	32781793	chr1	247	g208016	6310963	scaffold_9	6530	P
L_var_01325	46195855	chr1	384	g208836	9829088	scaffold_9	6565	P
L_var_01680	58887673	chr1	481	g208388	7914272	scaffold_9	6547	P
L_var_02222	75446422	chr1	609	g211916	23111405	scaffold_9	6674	P
L_var_02457	82785263	chr1	675	g215574	37691514	scaffold_9	6738	P
L_var_02522	85630892	chr1	707	g214391	33024603	scaffold_9	6725	P
L_var_02736	92737068	chr1	769	g209748	13794718	scaffold_9	6600	P
L_var_00518	19069457	chr1	139	g44963	30113688	scaffold_13	6854	C
L_var_00725	25411198	chr1	200	g38489	5931165	scaffold_13	6757	C
L_var_01346	47361153	chr1	385	g42697	20843753	scaffold_13	6815	C
L_var_01854	64479830	chr1	516	g42009	18421297	scaffold_13	6807	C
L_var_02138	73057729	chr1	590	g45835	33493325	scaffold_13	6865	C
L_var_00314	12599216	chr1	58	g199417	12506271	scaffold_8	6936	J
L_var_00356	14287653	chr1	70	g200409	16564629	scaffold_8	6975	J
L_var_00911	31569780	chr1	231	g202581	25459272	scaffold_8	7035	J
L_var_01390	49545853	chr1	390	g202857	26437463	scaffold_8	7041	J
L_var_01419	50473601	chr1	393	g196653	1587755	scaffold_8	6878	J
L_var_01420	50573240	chr1	394	g198917	10379943	scaffold_8	6921	J
L_var_01421	50641350	chr1	395	g197094	3220749	scaffold_8	6885	J
L_var_01427	50724686	chr1	396	g199984	14814331	scaffold_8	6954	J
L_var_01431	50837532	chr1	397	g200359	16384030	scaffold_8	6973	J
L_var_01432	50903458	chr1	398	g199439	12575825	scaffold_8	6938	J
L_var_01433	50927189	chr1	399	g200552	17082780	scaffold_8	6985	J
L_var_01434	50969390	chr1	400	g200206	15752860	scaffold_8	6967	J
L_var_01435	51046778	chr1	401	g202202	23827241	scaffold_8	7030	J
L_var_01436	51068441	chr1	402	g202107	23451664	scaffold_8	7023	J
L_var_01439	51137175	chr1	403	g202821	26276523	scaffold_8	7040	J
L_var_01442	51184532	chr1	404	g203284	28116775	scaffold_8	7056	J
L_var_01444	51381978	chr1	405	g198383	8333442	scaffold_8	6906	J
L_var_01451	51644247	chr1	407	g200883	18401259	scaffold_8	6992	J
L_var_01453	51732544	chr1	409	g200108	15231503	scaffold_8	6964	J
L_var_01454	51791068	chr1	410	g197873	6558130	scaffold_8	6896	J
L_var_01457	51862506	chr1	411	g197791	6179021	scaffold_8	6895	J
L_var_01459	51987972	chr1	412	g198775	9681155	scaffold_8	6913	J
L_var_01464	52069721	chr1	413	g203796	30126069	scaffold_8	7078	J
L_var_01467	52198232	chr1	414	g200033	14982579	scaffold_8	6956	J
L_var_01470	52311143	chr1	415	g198847	10018463	scaffold_8	6916	J
L_var_01471	52311247	chr1	416	g198864	10113176	scaffold_8	6917	J
L_var_01472	52489360	chr1	417	g199001	10764826	scaffold_8	6922	J
L_var_01475	52689078	chr1	420	g203127	27455922	scaffold_8	7051	J
L_var_01480	52787210	chr1	421	g200472	16769730	scaffold_8	6981	J
L_var_01481	52812038	chr1	422	g203286	28126385	scaffold_8	7057	J
L_var_01493	53177837	chr1	423	g202133	23572156	scaffold_8	7024	J
L_var_01497	53323472	chr1	424	g196609	1420754	scaffold_8	6875	J
L_var_01498	53375150	chr1	425	g203358	28429034	scaffold_8	7062	J
L_var_01511	53759524	chr1	428	g198388	8369672	scaffold_8	6907	J
L_var_01517	53950518	chr1	429	g203150	27620808	scaffold_8	7053	J
L_var_01526	54075088	chr1	430	g198721	9468144	scaffold_8	6911	J
L_var_01532	54237439	chr1	431	g200996	18950865	scaffold_8	6995	J
L_var_01533	54325637	chr1	432	g202026	23029430	scaffold_8	7020	J
L_var_01535	54402996	chr1	433	g202018	22989092	scaffold_8	7019	J
L_var_01537	54451746	chr1	434	g202451	25018051	scaffold_8	7032	J
L_var_01538	54488189	chr1	435	g203806	30157596	scaffold_8	7079	J
L_var_01551	54846412	chr1	437	g197316	4108312	scaffold_8	6888	J
L_var_01553	54949832	chr1	438	g196341	267262	scaffold_8	6868	J
L_var_01554	54975193	chr1	439	g200444	16688416	scaffold_8	6978	J
L_var_01556	55018904	chr1	440	g200485	16812069	scaffold_8	6983	J
L_var_01557	55049935	chr1	441	g200438	16664860	scaffold_8	6977	J
L_var_01560	55116417	chr1	442	g199744	13879224	scaffold_8	6946	J
L_var_01562	55154181	chr1	443	g202088	23353817	scaffold_8	7022	J
L_var_01564	55190026	chr1	444	g197097	3227028	scaffold_8	6886	J
L_var_01602	56369601	chr1	461	g197217	3729345	scaffold_8	6887	J
L_var_01615	56915524	chr1	465	g203489	28931526	scaffold_8	7066	J
L_var_01626	57308507	chr1	469	g199115	11311571	scaffold_8	6925	J
L_var_01633	57452246	chr1	470	g200067	15094344	scaffold_8	6961	J
L_var_01638	57623556	chr1	471	g202490	25176649	scaffold_8	7033	J
L_var_01642	57753270	chr1	472	g198064	7231862	scaffold_8	6902	J
L_var_01645	57832483	chr1	474	g201578	21426753	scaffold_8	7007	J
L_var_01646	57846227	chr1	475	g201573	21410960	scaffold_8	7006	J
L_var_01648	57944118	chr1	476	g198868	10125302	scaffold_8	6918	J
L_var_01652	58082890	chr1	477	g203941	30899805	scaffold_8	7082	J
L_var_01656	58197792	chr1	478	g199165	11559831	scaffold_8	6928	J
L_var_01657	58232630	chr1	479	g196950	2688703	scaffold_8	6880	J
L_var_01664	58492331	chr1	480	g197518	5028067	scaffold_8	6891	J
L_var_01695	59814283	chr1	486	g203180	27732486	scaffold_8	7054	J
L_var_01712	60180028	chr1	488	g203686	29674846	scaffold_8	7073	J
L_var_01722	60747921	chr1	490	g198085	7277287	scaffold_8	6903	J
L_var_01730	61078627	chr1	491	g203323	28271245	scaffold_8	7058	J
L_var_01734	61183002	chr1	492	g197086	3182455	scaffold_8	6884	J
L_var_01736	61184673	chr1	493	g201617	21578137	scaffold_8	7011	J
L_var_01752	61530397	chr1	495	g200261	16004007	scaffold_8	6971	J
L_var_01764	61844753	chr1	496	g201694	21857177	scaffold_8	7013	J
L_var_01769	61905353	chr1	497	g203982	31045297	scaffold_8	7085	J
L_var_01771	62043089	chr1	498	g196749	2047641	scaffold_8	6879	J
L_var_01779	62150391	chr1	500	g200808	18160096	scaffold_8	6988	J
L_var_01783	62450091	chr1	501	g201839	22323801	scaffold_8	7016	J
L_var_01797	62720842	chr1	502	g201299	20329791	scaffold_8	7001	J
L_var_01800	62842855	chr1	503	g201286	20264786	scaffold_8	7000	J
L_var_01801	62850257	chr1	504	g203569	29314617	scaffold_8	7069	J
L_var_01804	62982944	chr1	505	g200896	18445167	scaffold_8	6993	J
L_var_01814	63255091	chr1	506	g200039	15010597	scaffold_8	6957	J
L_var_01817	63360561	chr1	507	g199136	11444819	scaffold_8	6927	J
L_var_01823	63504252	chr1	508	g203324	28289671	scaffold_8	7059	J
L_var_01825	63522692	chr1	509	g203943	30907389	scaffold_8	7083	J
L_var_01829	63763280	chr1	510	g200868	18353378	scaffold_8	6991	J
L_var_01832	63898080	chr1	511	g202429	24892460	scaffold_8	7031	J
L_var_01838	64067369	chr1	514	g199216	11742668	scaffold_8	6929	J
L_var_01895	65910311	chr1	521	g204335	32763416	scaffold_8	7096	J
L_var_01904	66627161	chr1	524	g203508	29024272	scaffold_8	7068	J
L_var_01906	66668274	chr1	525	g203704	29748518	scaffold_8	7074	J
L_var_01909	66765819	chr1	526	g203929	30847961	scaffold_8	7081	J
L_var_01923	67104667	chr1	530	g199390	12438285	scaffold_8	6935	J
L_var_01939	67388626	chr1	531	g203046	27164023	scaffold_8	7050	J
L_var_01944	67475138	chr1	532	g202193	23798385	scaffold_8	7028	J
L_var_01949	67662508	chr1	534	g200077	15119112	scaffold_8	6963	J
L_var_01950	67670070	chr1	535	g200073	15110010	scaffold_8	6962	J
L_var_01958	67939240	chr1	537	g201893	22549736	scaffold_8	7018	J
L_var_01972	68331903	chr1	538	g202888	26597478	scaffold_8	7045	J
L_var_01995	68847517	chr1	542	g203330	28319578	scaffold_8	7060	J
L_var_01996	68861995	chr1	543	g200434	16647791	scaffold_8	6976	J
L_var_01997	68926975	chr1	544	g196620	1462163	scaffold_8	6876	J
L_var_02001	68982010	chr1	547	g200809	18168689	scaffold_8	6989	J
L_var_02004	69047696	chr1	548	g203280	28097052	scaffold_8	7055	J
L_var_02005	69072793	chr1	549	g199094	11131033	scaffold_8	6924	J
L_var_02029	69586020	chr1	557	g202880	26548819	scaffold_8	7043	J
L_var_02031	69724439	chr1	558	g203339	28346735	scaffold_8	7061	J
L_var_02070	70495278	chr1	571	g198914	10358874	scaffold_8	6920	J
L_var_02071	70519885	chr1	572	g200333	16272362	scaffold_8	6972	J
L_var_02088	70876879	chr1	577	g199280	11944327	scaffold_8	6930	J
L_var_02107	72019555	chr1	585	g203672	29604973	scaffold_8	7072	J
L_var_02108	72076047	chr1	586	g199363	12299569	scaffold_8	6933	J
L_var_02109	72080382	chr1	587	g200025	14958351	scaffold_8	6955	J
L_var_02119	72612884	chr1	588	g200515	16903777	scaffold_8	6984	J
L_var_02129	72873916	chr1	589	g201392	20794406	scaffold_8	7005	J
L_var_02183	74340187	chr1	599	g199541	12921944	scaffold_8	6943	J
L_var_02184	74371405	chr1	600	g200719	17743951	scaffold_8	6986	J
L_var_02185	74439598	chr1	601	g198621	9045485	scaffold_8	6908	J
L_var_02204	74874125	chr1	602	g199306	12054439	scaffold_8	6931	J
L_var_02244	76487244	chr1	616	g196627	1488881	scaffold_8	6877	J
L_var_02257	76856960	chr1	618	g196467	803932	scaffold_8	6869	J
L_var_02258	76878732	chr1	619	g196474	830914	scaffold_8	6870	J
L_var_02262	76964122	chr1	620	g196476	854847	scaffold_8	6871	J
L_var_02266	76996240	chr1	621	g201381	20765430	scaffold_8	7004	J
L_var_02308	78264326	chr1	638	g202667	25746777	scaffold_8	7037	J
L_var_02364	79965828	chr1	648	g204060	31524349	scaffold_8	7088	J
L_var_02366	79989155	chr1	649	g199516	12811982	scaffold_8	6941	J
L_var_02368	80049573	chr1	650	g202627	25618407	scaffold_8	7036	J
L_var_02369	80065059	chr1	651	g199855	14271636	scaffold_8	6951	J
L_var_02374	80170314	chr1	652	g201843	22339888	scaffold_8	7017	J
L_var_02375	80214198	chr1	653	g203003	26983920	scaffold_8	7048	J
L_var_02388	80692334	chr1	659	g204181	32060667	scaffold_8	7091	J
L_var_02470	83250992	chr1	682	g199132	11434649	scaffold_8	6926	J
L_var_02471	83272407	chr1	683	g202178	23727184	scaffold_8	7026	J
L_var_02478	83551215	chr1	684	g198897	10262970	scaffold_8	6919	J
L_var_02479	83589759	chr1	685	g200450	16703665	scaffold_8	6979	J
L_var_02535	86455892	chr1	713	g200978	18852833	scaffold_8	6994	J
L_var_02543	86665887	chr1	714	g202161	23649942	scaffold_8	7025	J
L_var_02564	87245902	chr1	720	g199554	12969046	scaffold_8	6944	J
L_var_02568	87366517	chr1	721	g202495	25225441	scaffold_8	7034	J
L_var_02569	87382256	chr1	722	g199528	12880163	scaffold_8	6942	J
L_var_02570	87386639	chr1	723	g197984	6984774	scaffold_8	6900	J
L_var_02577	87581435	chr1	724	g200370	16415788	scaffold_8	6974	J
L_var_02584	87747974	chr1	725	g201019	19086843	scaffold_8	6996	J
L_var_02585	87765410	chr1	726	g201309	20378987	scaffold_8	7002	J
L_var_02586	87773586	chr1	727	g200059	15078020	scaffold_8	6960	J
L_var_02595	88004741	chr1	728	g197960	6898337	scaffold_8	6898	J
L_var_02596	88048949	chr1	729	g203045	27157854	scaffold_8	7049	J
L_var_02597	88067607	chr1	730	g202187	23759409	scaffold_8	7027	J
L_var_02598	88143731	chr1	731	g201057	19234534	scaffold_8	6999	J
L_var_02599	88164035	chr1	732	g200477	16784417	scaffold_8	6982	J
L_var_02602	88228440	chr1	733	g199388	12430430	scaffold_8	6934	J
L_var_02622	88780755	chr1	736	g204187	32099873	scaffold_8	7092	J
L_var_02656	89897957	chr1	741	g200164	15529732	scaffold_8	6965	J
L_var_02658	89944476	chr1	742	g203131	27485381	scaffold_8	7052	J
L_var_02660	90047227	chr1	744	g199687	13551383	scaffold_8	6945	J
L_var_02665	90135839	chr1	746	g200232	15869832	scaffold_8	6970	J
L_var_02666	90165202	chr1	747	g203712	29781897	scaffold_8	7075	J
L_var_02670	90370877	chr1	749	g203595	29403621	scaffold_8	7070	J
L_var_02676	90527410	chr1	751	g198715	9446673	scaffold_8	6910	J
L_var_02677	90568185	chr1	752	g201029	19130471	scaffold_8	6997	J
L_var_02678	90572296	chr1	753	g201032	19141788	scaffold_8	6998	J
L_var_02681	90621956	chr1	754	g197051	3029299	scaffold_8	6881	J
L_var_02685	90757654	chr1	755	g199898	14406588	scaffold_8	6952	J
L_var_02688	90817955	chr1	757	g200049	15038296	scaffold_8	6959	J
L_var_02707	91491736	chr1	761	g201351	20636303	scaffold_8	7003	J
L_var_02711	91624187	chr1	762	g200041	15019304	scaffold_8	6958	J
L_var_02746	93373490	chr1	772	g199500	12772221	scaffold_8	6940	J
L_var_02747	93454932	chr1	773	g202954	26844651	scaffold_8	7046	J
L_var_02753	93721181	chr1	776	g198050	7200468	scaffold_8	6901	J
L_var_02759	93862367	chr1	777	g203360	28445388	scaffold_8	7063	J
L_var_02762	93935607	chr1	778	g201737	22016091	scaffold_8	7014	J
L_var_02763	94020947	chr1	779	g203774	30034777	scaffold_8	7077	J
L_var_02764	94073112	chr1	780	g203765	29981945	scaffold_8	7076	J
L_var_02765	94178414	chr1	781	g204274	32352869	scaffold_8	7095	J
L_var_02766	94205409	chr1	782	g204269	32323074	scaffold_8	7093	J
L_var_02767	94207654	chr1	783	g204270	32326375	scaffold_8	7094	J
L_var_02768	94241908	chr1	784	g197950	6833857	scaffold_8	6897	J
L_var_02776	94417511	chr1	786	g200461	16739662	scaffold_8	6980	J
L_var_02779	94517370	chr1	787	g201615	21550164	scaffold_8	7010	J
L_var_02782	94574607	chr1	790	g202678	25809106	scaffold_8	7038	J
L_var_00978	33555864	chr1	258	g180680	20520812	scaffold_6	7208	B3
L_var_01571	55330959	chr1	447	g179177	14131137	scaffold_6	7164	B3
L_var_01572	55392892	chr1	448	g181698	25531210	scaffold_6	7235	B3
L_var_01574	55409111	chr1	449	g180441	19554067	scaffold_6	7202	B3
L_var_01575	55440699	chr1	450	g180746	20823627	scaffold_6	7209	B3
L_var_01576	55512751	chr1	451	g179906	17121819	scaffold_6	7186	B3
L_var_01577	55564908	chr1	452	g180863	21488949	scaffold_6	7212	B3
L_var_01583	55834922	chr1	454	g182502	29128799	scaffold_6	7259	B3
L_var_01586	55964162	chr1	455	g178468	11219914	scaffold_6	7149	B3
L_var_01590	56061507	chr1	456	g176920	5098654	scaffold_6	7117	B3
L_var_01595	56186028	chr1	457	g179182	14161062	scaffold_6	7165	B3
L_var_01597	56251745	chr1	458	g178600	11923870	scaffold_6	7154	B3
L_var_01598	56284276	chr1	459	g181728	25650372	scaffold_6	7236	B3
L_var_01601	56326414	chr1	460	g181732	25655222	scaffold_6	7237	B3
L_var_01603	56420859	chr1	462	g178465	11198610	scaffold_6	7148	B3
L_var_01607	56539045	chr1	463	g182824	30182757	scaffold_6	7262	B3
L_var_01608	56629810	chr1	464	g182444	28904547	scaffold_6	7258	B3
L_var_01617	56963943	chr1	466	g176202	1686183	scaffold_6	7104	B3
L_var_01618	57047430	chr1	467	g176719	4122892	scaffold_6	7111	B3
L_var_01625	57260962	chr1	468	g177145	6041640	scaffold_6	7122	B3
L_var_01689	59448648	chr1	483	g176657	3797131	scaffold_6	7108	B3
L_var_01691	59657515	chr1	484	g181324	23817303	scaffold_6	7221	B3
L_var_01694	59789335	chr1	485	g177683	8155273	scaffold_6	7131	B3
L_var_01851	64335760	chr1	515	g178779	12578809	scaffold_6	7158	B3
L_var_01861	64754479	chr1	517	g176722	4137363	scaffold_6	7112	B3
L_var_01863	64799581	chr1	518	g181646	25362373	scaffold_6	7233	B3
L_var_01868	65041402	chr1	519	g176651	3723806	scaffold_6	7107	B3
L_var_02039	69953444	chr1	560	g176544	3185122	scaffold_6	7106	B3
L_var_02040	69984280	chr1	561	g178421	10950799	scaffold_6	7145	B3
L_var_02042	70014649	chr1	562	g179819	16746149	scaffold_6	7182	B3
L_var_02043	70023134	chr1	563	g177422	7171314	scaffold_6	7128	B3
L_var_02044	70038404	chr1	564	g179377	14971317	scaffold_6	7172	B3
L_var_02047	70152822	chr1	566	g175898	59968	scaffold_6	7100	B3
L_var_02049	70167655	chr1	567	g179740	16409415	scaffold_6	7179	B3
L_var_02062	70394543	chr1	568	g179128	13936006	scaffold_6	7162	B3
L_var_02066	70426643	chr1	569	g177162	6079457	scaffold_6	7123	B3
L_var_02069	70466396	chr1	570	g178782	12586404	scaffold_6	7159	B3
L_var_02081	70743389	chr1	573	g177786	8495103	scaffold_6	7132	B3
L_var_02082	70776733	chr1	574	g177164	6088889	scaffold_6	7124	B3
L_var_02085	70829804	chr1	576	g179692	16227711	scaffold_6	7176	B3
L_var_02089	70892144	chr1	578	g181773	25810814	scaffold_6	7239	B3
L_var_02090	71024416	chr1	579	g179418	15168657	scaffold_6	7173	B3
L_var_02098	71521074	chr1	582	g176674	3854125	scaffold_6	7110	B3
L_var_02099	71535965	chr1	583	g176664	3825101	scaffold_6	7109	B3
L_var_02102	71749444	chr1	584	g180832	21274828	scaffold_6	7210	B3
L_var_02143	73226313	chr1	591	g180117	18051067	scaffold_6	7190	B3
L_var_02145	73253285	chr1	592	g181294	23711506	scaffold_6	7219	B3
L_var_02155	73546244	chr1	594	g176744	4259408	scaffold_6	7113	B3
