s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL11079	9074753	chrom1	137	LOC580926	19491559	scaffold_5	2936
PL08042	9141537	chrom1	138	LOC100893605	19459843	scaffold_5	2935
PL11272	9176170	chrom1	139	LOC581055	19443677	scaffold_5	2934
PL10241	9209609	chrom1	140	LOC100887867	19426016	scaffold_5	2933
PL09848	9334314	chrom1	141	LOC579719	19302307	scaffold_5	2930
PL11221	9334550	chrom1	142	LOC579782	19311160	scaffold_5	2931
PL09245	9343887	chrom1	143	LOC579901	19298384	scaffold_5	2929
PL10966	9659550	chrom1	144	LOC754687	19026732	scaffold_5	2927
PL08281	9670671	chrom1	145	LOC105445936	18982880	scaffold_5	2926
PL08639	9679081	chrom1	146	LOC115918113	19261713	scaffold_5	2928
PL08127	9929068	chrom1	148	LOC100890558	18937357	scaffold_5	2925
PL10988	9991913	chrom1	149	LOC575642	18932874	scaffold_5	2924
PL11205	10030808	chrom1	150	LOC575699	18865153	scaffold_5	2923
PL10932	10030963	chrom1	151	LOC763820	18864904	scaffold_5	2922
PL08371	10056008	chrom1	152	LOC592711	18790886	scaffold_5	2921
PL09740	10371557	chrom1	153	LOC574609	18582540	scaffold_5	2920
PL08368	10376346	chrom1	154	LOC105437628	18558857	scaffold_5	2919
PL09568	10645309	chrom1	155	LOC105444880	18379672	scaffold_5	2918
PL08199	10735770	chrom1	156	LOC752039	18323382	scaffold_5	2917
PL09489	10781855	chrom1	157	LOC574796	18295560	scaffold_5	2916
PL10359	10807934	chrom1	158	LOC591581	18244212	scaffold_5	2915
PL09319	10824070	chrom1	159	LOC591564	18235790	scaffold_5	2914
PL08769	10880905	chrom1	160	LOC583607	18170636	scaffold_5	2913
PL09870	10919848	chrom1	161	LOC587594	18154407	scaffold_5	2912
PL10152	10942905	chrom1	162	LOC587578	18148963	scaffold_5	2911
PL11117	10961062	chrom1	163	LOC100889848	18137606	scaffold_5	2910
PL08880	10985861	chrom1	164	LOC762362	18125060	scaffold_5	2909
PL10151	11040492	chrom1	165	LOC579023	18113887	scaffold_5	2908
PL09667	11048087	chrom1	166	NK2.2	18051632	scaffold_5	2907
PL09726	11177311	chrom1	167	NK2.1	17972221	scaffold_5	2906
PL09502	11305125	chrom1	168	LOC590369	17869425	scaffold_5	2905
PL09748	11318982	chrom1	169	LOC100889564	17867108	scaffold_5	2904
PL08703	11359260	chrom1	170	LOC100889419	17819369	scaffold_5	2903
PL08279	11646650	chrom1	171	LOC593727	17757100	scaffold_5	2902
PL08766	11668427	chrom1	172	LOC593738	17734470	scaffold_5	2901
PL09910	11698601	chrom1	173	LOC579810	17723392	scaffold_5	2900
PL09044	11709927	chrom1	174	LOC579756	17720899	scaffold_5	2899
PL09804	11737766	chrom1	175	LOC579681	17703372	scaffold_5	2898
PL09173	11778838	chrom1	176	LOC100888454	17685950	scaffold_5	2897
PL09141	11846268	chrom1	177	LOC583510	21470943	scaffold_5	2978
PL09588	11878855	chrom1	178	LOC575382	21480296	scaffold_5	2979
PL11316	11976285	chrom1	179	LOC100888848	21411983	scaffold_5	2977
PL10849	12126643	chrom1	180	LOC100890977	1861533	scaffold_5	2519
PL10766	12261011	chrom1	181	LOC752302	1812172	scaffold_5	2518
PL10222	12315475	chrom1	182	LOC574782	1778092	scaffold_5	2517
PL09491	12454105	chrom1	183	LOC764083	1671058	scaffold_5	2515
PL10690	12662393	chrom1	184	LOC105438462	1647358	scaffold_5	2514
PL08968	12758227	chrom1	185	LOC100893084	1594590	scaffold_5	2513
PL09035	12789264	chrom1	187	LOC584518	1511871	scaffold_5	2512
PL10860	12870144	chrom1	188	LOC593295	1436859	scaffold_5	2511
PL08997	13277949	chrom1	189	LOC577494	958442	scaffold_5	2510
PL09039	13458958	chrom1	191	LOC105440390	4886722	scaffold_5	2583
PL10034	13484946	chrom1	192	LOC575706	4126573	scaffold_5	2563
PL09439	13535049	chrom1	193	LOC583910	4210847	scaffold_5	2564
PL08588	13543503	chrom1	194	LOC576330	4262121	scaffold_5	2565
PL09182	13590063	chrom1	195	LOC576403	4267105	scaffold_5	2566
PL09592	13622585	chrom1	196	LOC576551	4303160	scaffold_5	2567
PL08253	13683212	chrom1	197	LOC576765	4337520	scaffold_5	2568
PL10900	13776862	chrom1	198	LOC586832	4370795	scaffold_5	2569
PL10902	13779289	chrom1	199	LOC115918196	4467342	scaffold_5	2570
PL08795	13790737	chrom1	200	LOC762741	4475798	scaffold_5	2571
PL10774	13806885	chrom1	201	LOC591154	4485945	scaffold_5	2572
PL10243	13895810	chrom1	203	LOC586297	4527108	scaffold_5	2573
PL09856	13914831	chrom1	204	LOC586275	4527145	scaffold_5	2574
PL08232	13942771	chrom1	205	LOC100892670	4573905	scaffold_5	2576
PL08376	13970439	chrom1	206	LOC589738	4565342	scaffold_5	2575
PL09180	14009622	chrom1	207	LOC100892604	4605531	scaffold_5	2577
PL08225	14046437	chrom1	208	LOC592919	4703909	scaffold_5	2578
PL11367	14099384	chrom1	209	LOC592971	4729903	scaffold_5	2579
PL09563	14138324	chrom1	210	LOC100890135	4801803	scaffold_5	2580
PL08736	14175618	chrom1	211	LOC754241	4808123	scaffold_5	2581
PL08834	14193182	chrom1	212	LOC592160	3890334	scaffold_5	2559
PL11055	14227101	chrom1	214	LOC590359	4834694	scaffold_5	2582
PL10765	14275893	chrom1	215	LOC100892488	3736430	scaffold_5	2558
PL10748	14410012	chrom1	216	LOC585110	3901953	scaffold_5	2560
PL09944	14430612	chrom1	217	LOC585086	3938476	scaffold_5	2561
PL09805	14456072	chrom1	218	LOC585065	3944217	scaffold_5	2562
PL11260	14509859	chrom1	219	LOC105437706	634724	scaffold_5	2509
PL11112	14663619	chrom1	220	LOC754884	496420	scaffold_5	2508
PL09760	14767016	chrom1	221	LOC115929667	10644230	scaffold_5	2722
PL08902	14907081	chrom1	224	LOC576166	10486419	scaffold_5	2721
PL09934	15098049	chrom1	228	LOC581399	8224255	scaffold_5	2667
PL09137	15162541	chrom1	229	LOC581508	8310504	scaffold_5	2668
PL10295	15188807	chrom1	230	LOC578577	8326765	scaffold_5	2670
PL08231	15188917	chrom1	231	LOC105437259	8326764	scaffold_5	2669
PL10465	15264250	chrom1	232	LOC100891480	8397878	scaffold_5	2671
PL09069	15329001	chrom1	233	LOC585513	8446868	scaffold_5	2672
PL10261	15370526	chrom1	234	LOC578817	8472423	scaffold_5	2674
PL08748	15399075	chrom1	235	LOC579385	8504644	scaffold_5	2676
PL09191	15399279	chrom1	236	LOC578887	8504436	scaffold_5	2675
PL11029	15427135	chrom1	237	LOC100889050	8522125	scaffold_5	2677
PL09609	15533523	chrom1	239	LOC576024	8599037	scaffold_5	2678
PL09281	15642292	chrom1	240	LOC575892	8672398	scaffold_5	2679
PL08761	15692137	chrom1	241	LOC115929736	8719103	scaffold_5	2680
PL08852	15755205	chrom1	242	LOC100893306	8760705	scaffold_5	2681
PL10739	15922335	chrom1	243	LOC580689	8869470	scaffold_5	2682
PL10727	15948734	chrom1	244	LOC764952	8948184	scaffold_5	2683
PL10423	16077372	chrom1	245	LOC100889415	9029964	scaffold_5	2684
PL09360	16201223	chrom1	246	LOC583322	9154897	scaffold_5	2685
PL08047	16260702	chrom1	247	LOC578370	9161375	scaffold_5	2686
PL09451	16283009	chrom1	248	LOC578228	9181254	scaffold_5	2688
PL08729	16289088	chrom1	249	LOC105444460	9181227	scaffold_5	2687
PL10686	16345526	chrom1	250	LOC576175	9221919	scaffold_5	2689
PL08399	16456704	chrom1	251	LOC576108	9303510	scaffold_5	2690
PL09201	16464855	chrom1	252	LOC575510	21393248	scaffold_5	2976
PL10704	16486246	chrom1	253	LOC575575	21378289	scaffold_5	2975
PL09287	16523011	chrom1	254	LOC581180	43976707	scaffold_5	3477
PL08344	16568773	chrom1	255	LOC581289	43950571	scaffold_5	3476
PL10374	16607120	chrom1	256	LOC100888633	43937688	scaffold_5	3475
PL09499	16611238	chrom1	257	LOC752216	43908580	scaffold_5	3474
PL08052	16663553	chrom1	258	LOC592155	43902454	scaffold_5	3473
PL09665	16683179	chrom1	259	LOC100888354	43887254	scaffold_5	3471
PL10036	16683413	chrom1	260	LOC592174	43887344	scaffold_5	3472
PL11128	16738055	chrom1	261	LOC592207	43862383	scaffold_5	3470
PL10249	16766229	chrom1	262	LOC105438577	43832831	scaffold_5	3469
PL10037	16792682	chrom1	263	LOC579857	43818258	scaffold_5	3468
PL08942	16795212	chrom1	264	LOC763304	43813597	scaffold_5	3467
PL09973	16821863	chrom1	265	LOC763298	43784733	scaffold_5	3466
PL09132	16844754	chrom1	266	LOC579790	43784727	scaffold_5	3465
PL10153	16909780	chrom1	267	LOC579736	43694668	scaffold_5	3464
PL09598	16995286	chrom1	268	LOC586833	43691363	scaffold_5	3463
PL09105	17020489	chrom1	269	LOC100891350	43681166	scaffold_5	3462
PL09880	17067762	chrom1	270	LOC100891933	43640993	scaffold_5	3461
PL09873	17162304	chrom1	271	LOC100891430	43567916	scaffold_5	3460
PL10495	17169656	chrom1	272	LOC105438574	43557702	scaffold_5	3459
PL10239	17221410	chrom1	273	LOC588134	43506332	scaffold_5	3458
PL08157	17234481	chrom1	274	LOC100891566	43506270	scaffold_5	3457
PL10477	17315682	chrom1	275	LOC591103	43456716	scaffold_5	3456
PL11184	17337534	chrom1	276	LOC576801	32452147	scaffold_5	3237
PL09452	17358766	chrom1	277	LOC576932	32464650	scaffold_5	3238
PL11120	17397011	chrom1	278	LOC105441009	32496296	scaffold_5	3239
PL08154	17418506	chrom1	279	LOC592816	32514742	scaffold_5	3241
PL09162	17443325	chrom1	280	LOC588871	32514711	scaffold_5	3240
PL08425	17670683	chrom1	281	LOC100891460	32738327	scaffold_5	3243
PL11236	17697525	chrom1	282	LOC583839	32738680	scaffold_5	3244
PL11223	17712910	chrom1	283	LOC583862	32749570	scaffold_5	3245
PL09745	17713001	chrom1	284	LOC582881	32749787	scaffold_5	3246
PL08090	17762421	chrom1	286	LOC100891157	32776187	scaffold_5	3247
PL08264	17776170	chrom1	287	LOC585866	32798949	scaffold_5	3248
PL09284	17821917	chrom1	288	LOC100893681	32833304	scaffold_5	3249
PL09493	17840352	chrom1	289	LOC115919085	32976883	scaffold_5	3251
PL10951	17840727	chrom1	290	LOC100893598	32846517	scaffold_5	3250
PL09140	17929384	chrom1	291	LOC115918094	33221282	scaffold_5	3254
PL09850	17929893	chrom1	292	LOC590827	33011895	scaffold_5	3252
PL09159	17961898	chrom1	293	LOC580885	33247992	scaffold_5	3255
PL10378	18071765	chrom1	294	LOC105445218	33074223	scaffold_5	3253
PL07992	18099624	chrom1	295	LOC115929779	33311924	scaffold_5	3256
PL09865	18136146	chrom1	296	LOC115918109	33335059	scaffold_5	3257
PL10745	18157896	chrom1	297	LOC590262	33349516	scaffold_5	3258
PL09687	18163027	chrom1	298	LOC591635	33353193	scaffold_5	3259
PL10677	18173630	chrom1	299	LOC576855	33426764	scaffold_5	3260
PL08062	18249541	chrom1	300	LOC576914	33460697	scaffold_5	3261
PL09840	18356977	chrom1	301	LOC576985	33535265	scaffold_5	3262
PL08536	18398356	chrom1	302	LOC574837	1942666	scaffold_5	2520
PL10595	18413850	chrom1	303	LOC100891274	1959241	scaffold_5	2521
PL08261	18676196	chrom1	304	LOC588667	29364032	scaffold_5	3138
PL10556	18760953	chrom1	305	LOC588708	29430627	scaffold_5	3139
PL11189	18791032	chrom1	306	LOC588748	29438633	scaffold_5	3140
PL10441	18805177	chrom1	307	LOC105447285	29442674	scaffold_5	3141
PL10815	18836938	chrom1	308	LOC589933	29471591	scaffold_5	3142
PL10867	18918775	chrom1	309	LOC575977	29479309	scaffold_5	3143
PL08721	18994943	chrom1	310	LOC578276	29563263	scaffold_5	3144
PL09496	19023306	chrom1	311	LOC578337	29592702	scaffold_5	3145
PL08786	19055751	chrom1	312	LOC100890235	29600675	scaffold_5	3146
PL09584	19057379	chrom1	313	LOC578463	29600878	scaffold_5	3147
PL10007	19094821	chrom1	314	LOC578532	29627467	scaffold_5	3148
PL11033	19130704	chrom1	315	tpcn3	29677936	scaffold_5	3149
PL09073	19154122	chrom1	316	LOC578588	29684146	scaffold_5	3150
PL08649	19197871	chrom1	317	LOC100890668	29689607	scaffold_5	3151
PL10023	19270229	chrom1	318	LOC578771	29774091	scaffold_5	3152
PL09394	19274801	chrom1	319	LOC578830	29775374	scaffold_5	3153
PL08400	19287677	chrom1	320	LOC578899	29792365	scaffold_5	3154
PL08548	19289996	chrom1	321	LOC587370	29792538	scaffold_5	3155
PL09217	19320360	chrom1	322	LOC587348	29824311	scaffold_5	3156
PL11147	19364928	chrom1	323	LOC100891054	29849624	scaffold_5	3157
PL09895	19448813	chrom1	324	LOC100894050	29907765	scaffold_5	3158
PL08949	19567344	chrom1	325	LOC578066	29997571	scaffold_5	3160
PL08799	19617132	chrom1	326	LOC582771	30037131	scaffold_5	3161
PL09333	19691512	chrom1	327	LOC582858	30067124	scaffold_5	3162
PL10484	19720124	chrom1	328	TBP	30080775	scaffold_5	3163
PL08379	19772386	chrom1	329	LOC581163	30089568	scaffold_5	3164
PL09546	19831624	chrom1	331	LOC100888160	30127578	scaffold_5	3165
PL08404	19834994	chrom1	332	LOC580803	30129272	scaffold_5	3166
PL08812	19839210	chrom1	333	LOC586685	30136054	scaffold_5	3167
PL11123	19881225	chrom1	334	LOC586711	30172208	scaffold_5	3168
PL11228	19902514	chrom1	335	LOC100892885	30295019	scaffold_5	3174
PL10591	19907756	chrom1	336	LOC581365	30288233	scaffold_5	3173
PL08825	19956039	chrom1	337	LOC586665	30265740	scaffold_5	3171
PL10101	19959784	chrom1	338	LOC581476	30269605	scaffold_5	3172
PL09817	20003921	chrom1	339	LOC100892531	30218950	scaffold_5	3170
PL09163	20004270	chrom1	340	LOC100892318	30197652	scaffold_5	3169
PL10603	20043179	chrom1	341	LOC100893200	30322281	scaffold_5	3175
PL09986	20094942	chrom1	342	LOC100892959	30369292	scaffold_5	3176
PL09341	20133307	chrom1	343	LOC574576	30397645	scaffold_5	3177
PL09254	20136967	chrom1	344	LOC577885	30398289	scaffold_5	3178
PL09585	20194583	chrom1	345	LOC587541	30433393	scaffold_5	3179
PL08251	20225158	chrom1	346	LOC764088	30460584	scaffold_5	3180
PL10221	20316061	chrom1	347	LOC584259	30509875	scaffold_5	3181
PL09733	20363742	chrom1	348	LOC578575	25199886	scaffold_5	3052
PL08397	20408111	chrom1	349	LOC100888890	25208181	scaffold_5	3053
PL08162	20437613	chrom1	350	LOC581799	25357764	scaffold_5	3057
PL08374	20503725	chrom1	351	LOC115929607	25319888	scaffold_5	3056
PL10654	20530710	chrom1	352	LOC105441431	25304559	scaffold_5	3055
PL09010	20605033	chrom1	353	LOC576977	25282278	scaffold_5	3054
PL08684	20669520	chrom1	354	LOC581041	25412878	scaffold_5	3058
PL10001	20686849	chrom1	355	LOC580971	25414385	scaffold_5	3059
PL09498	20731883	chrom1	356	LOC763287	25472159	scaffold_5	3060
PL08210	20805179	chrom1	357	LOC580804	25505479	scaffold_5	3061
PL10123	20866089	chrom1	358	LOC763326	25540277	scaffold_5	3062
PL08669	20970048	chrom1	359	gpb5	25580317	scaffold_5	3063
PL10277	21094293	chrom1	361	LOC593656	25649537	scaffold_5	3064
PL10791	21137487	chrom1	362	gpa2	25680023	scaffold_5	3065
PL09679	21207664	chrom1	363	LOC577567	25727201	scaffold_5	3066
PL09772	21286068	chrom1	364	LOC577627	25973624	scaffold_5	3068
PL08063	21296038	chrom1	365	LOC100889303	25734389	scaffold_5	3067
PL09830	21404477	chrom1	366	LOC592172	26048048	scaffold_5	3069
PL09583	21435847	chrom1	367	LOC754996	26056805	scaffold_5	3070
PL11191	21506913	chrom1	368	LOC100889473	26113694	scaffold_5	3071
PL08838	21595426	chrom1	369	LOC579269	26202249	scaffold_5	3072
PL09293	21658580	chrom1	370	LOC115929765	26273795	scaffold_5	3073
PL09751	21688112	chrom1	371	LOC588091	26348456	scaffold_5	3075
PL11227	21734644	chrom1	372	LOC100893673	26383365	scaffold_5	3076
PL10793	21760305	chrom1	373	LOC577201	26432524	scaffold_5	3077
PL09389	21761020	chrom1	374	LOC577268	26432540	scaffold_5	3078
PL08828	21800043	chrom1	375	LOC575672	26458401	scaffold_5	3079
PL08617	21884069	chrom1	376	LOC594148	26468006	scaffold_5	3080
PL10324	21915249	chrom1	377	LOC105437759	26582602	scaffold_5	3081
PL08294	21985152	chrom1	379	LOC579651	26593435	scaffold_5	3082
PL09956	22133769	chrom1	380	LOC579713	26675987	scaffold_5	3083
PL09562	22142976	chrom1	381	LOC100892743	26676258	scaffold_5	3084
PL09706	22161270	chrom1	382	LOC593365	26686243	scaffold_5	3085
PL08587	22265213	chrom1	383	LOC100890263	26760409	scaffold_5	3087
PL09639	22299158	chrom1	384	LOC100890340	26828052	scaffold_5	3088
PL09315	22367827	chrom1	385	LOC588814	26883602	scaffold_5	3089
PL10968	22377920	chrom1	386	LOC115929610	26891849	scaffold_5	3090
PL08480	22454098	chrom1	387	LOC105437760	26947874	scaffold_5	3091
PL09907	22519602	chrom1	388	LOC579717	27002145	scaffold_5	3092
PL10074	22604733	chrom1	389	LOC576114	27045461	scaffold_5	3093
PL10641	22655525	chrom1	390	LOC373418	27145857	scaffold_5	3095
PL10115	22664682	chrom1	391	LOC576252	27137254	scaffold_5	3094
PL10905	22712299	chrom1	392	LOC576455	27165180	scaffold_5	3097
PL08396	22712590	chrom1	393	LOC576323	27164981	scaffold_5	3096
PL10299	22727125	chrom1	394	LOC583203	27175613	scaffold_5	3098
PL09540	22749837	chrom1	395	LOC583181	27196035	scaffold_5	3099
PL09086	22769039	chrom1	396	LOC585665	27216955	scaffold_5	3100
PL10701	22780606	chrom1	397	LOC592234	27220685	scaffold_5	3101
PL09366	22827532	chrom1	398	LOC592215	27257742	scaffold_5	3102
PL10066	22839508	chrom1	399	LOC592195	27264853	scaffold_5	3104
PL08905	22840287	chrom1	400	LOC100891425	27264574	scaffold_5	3103
PL10064	22865964	chrom1	401	LOC579507	27287515	scaffold_5	3105
PL08775	22896936	chrom1	402	LOC100891701	27300274	scaffold_5	3106
PL08855	22911606	chrom1	403	LOC579378	27314881	scaffold_5	3107
PL08036	23032079	chrom1	404	LOC578700	27375521	scaffold_5	3108
PL10000	23071136	chrom1	405	LOC578635	27390381	scaffold_5	3109
PL10156	23072801	chrom1	406	LOC100892711	27395494	scaffold_5	3110
PL08622	23122890	chrom1	407	LOC100892638	27414968	scaffold_5	3111
PL07988	23164840	chrom1	409	LOC578460	27533557	scaffold_5	3112
PL10659	23320874	chrom1	410	REJ9	27653654	scaffold_5	3113
PL08096	23458851	chrom1	411	LOC576422	27683758	scaffold_5	3114
PL08206	23613297	chrom1	412	LOC576281	27891331	scaffold_5	3115
PL08926	23909844	chrom1	413	Six1	28163166	scaffold_5	3116
PL09165	24088545	chrom1	414	LOC575373	28335388	scaffold_5	3117
PL10628	24109866	chrom1	415	LOC575435	28345555	scaffold_5	3118
PL11139	24191048	chrom1	416	LOC584503	28418434	scaffold_5	3119
PL08890	24281084	chrom1	417	LOC593654	28504627	scaffold_5	3120
PL08112	24647568	chrom1	422	LOC577414	25127268	scaffold_5	3048
PL08715	24710921	chrom1	423	LOC577476	25085919	scaffold_5	3047
PL09669	24732111	chrom1	424	LOC577545	25073237	scaffold_5	3046
PL10832	24805291	chrom1	425	LOC577602	25017687	scaffold_5	3045
PL10880	24834191	chrom1	426	LOC100889281	25017543	scaffold_5	3044
PL08524	24848274	chrom1	427	LOC583679	24992405	scaffold_5	3043
PL10856	24939135	chrom1	429	LOC583658	24962116	scaffold_5	3042
PL09064	24946290	chrom1	430	LOC577786	24958950	scaffold_5	3041
PL10694	25049053	chrom1	431	LOC577851	24880348	scaffold_5	3040
PL09802	25116908	chrom1	432	LOC757237	24873659	scaffold_5	3039
PL11201	25184242	chrom1	433	LOC577866	24836675	scaffold_5	3038
PL08667	25271593	chrom1	434	LOC115929466	24777675	scaffold_5	3037
PL10970	25297886	chrom1	435	LOC578070	24775266	scaffold_5	3036
PL08570	25350963	chrom1	436	LOC577801	24709372	scaffold_5	3035
PL10665	25440572	chrom1	437	LOC577675	24575480	scaffold_5	3034
PL08695	25466780	chrom1	438	LOC589887	2937668	scaffold_5	2538
PL09790	25467107	chrom1	439	LOC581832	2938018	scaffold_5	2539
PL08908	25495860	chrom1	440	LOC100890629	2971719	scaffold_5	2540
PL08349	25517016	chrom1	441	LOC590024	2988081	scaffold_5	2542
PL11204	25561046	chrom1	442	LOC764900	3015383	scaffold_5	2543
PL11002	25582363	chrom1	443	LOC588169	3117638	scaffold_5	2544
PL09690	25662033	chrom1	444	LOC753373	3205084	scaffold_5	2545
PL08626	25728724	chrom1	445	LOC575177	3278095	scaffold_5	2546
PL08321	25781495	chrom1	446	LOC579126	3403509	scaffold_5	2547
PL10400	25781875	chrom1	447	LOC100891842	3403690	scaffold_5	2548
PL10431	25816681	chrom1	448	LOC752836	3426102	scaffold_5	2549
PL10490	25822130	chrom1	449	LOC754315	3430100	scaffold_5	2550
PL08654	25847061	chrom1	450	LOC577837	3438313	scaffold_5	2551
PL10002	25873190	chrom1	451	LOC100892769	3487759	scaffold_5	2552
PL08165	25884065	chrom1	452	LOC575508	3487784	scaffold_5	2553
PL10231	26011125	chrom1	453	LOC115929477	3567441	scaffold_5	2554
PL09442	26038307	chrom1	454	LOC575442	3574279	scaffold_5	2555
PL11092	26124042	chrom1	455	LOC105445791	3613587	scaffold_5	2556
PL09877	26258876	chrom1	456	LOC575227	3705337	scaffold_5	2557
PL10274	26326775	chrom1	459	LOC586859	39196075	scaffold_5	3380
PL08118	26372089	chrom1	460	LOC100890748	5064492	scaffold_5	2586
PL08990	26428579	chrom1	461	LOC575041	5012815	scaffold_5	2585
PL08278	26459924	chrom1	462	LOC105441992	5010680	scaffold_5	2584
PL10828	26519466	chrom1	463	LOC100890436	5109894	scaffold_5	2587
PL08787	26519829	chrom1	464	LOC100890581	5109971	scaffold_5	2588
PL08390	26550959	chrom1	465	LOC575643	5128622	scaffold_5	2589
PL08653	26574887	chrom1	466	LOC105445327	5141015	scaffold_5	2590
PL08093	26598293	chrom1	467	LOC583623	5165791	scaffold_5	2591
PL09596	26712344	chrom1	468	LOC585618	5258185	scaffold_5	2592
PL08419	26742874	chrom1	469	LOC581962	5279762	scaffold_5	2593
PL08181	26774555	chrom1	470	LOC585176	5319102	scaffold_5	2594
PL08420	26816306	chrom1	471	LOC754546	5337672	scaffold_5	2595
PL08311	27115488	chrom1	473	LOC575976	5641394	scaffold_5	2598
PL10009	27148101	chrom1	474	LOC755508	5673307	scaffold_5	2599
PL08592	27159173	chrom1	475	LOC100890081	5692072	scaffold_5	2600
PL08726	27293654	chrom1	476	SNAP	5769719	scaffold_5	2601
PL10391	27317166	chrom1	477	LOC763525	5821171	scaffold_5	2602
PL10937	27362088	chrom1	478	LOC591359	5867075	scaffold_5	2604
PL10502	27384497	chrom1	479	LOC100893342	5883910	scaffold_5	2605
PL10944	27408064	chrom1	480	LOC575237	5906938	scaffold_5	2606
PL11143	27463283	chrom1	481	LOC587373	5966569	scaffold_5	2607
PL10663	27496050	chrom1	482	LOC574748	5967884	scaffold_5	2608
PL10651	27631428	chrom1	483	LOC591028	5543332	scaffold_5	2597
PL08330	27656912	chrom1	484	LOC100893531	6004364	scaffold_5	2609
PL09220	27725034	chrom1	485	LOC105442747	21119723	scaffold_5	2973
PL09013	27737328	chrom1	486	LOC588524	21371258	scaffold_5	2974
PL08607	27752527	chrom1	487	LOC584583	6575436	scaffold_5	2621
PL09265	27803605	chrom1	488	LOC580502	6522029	scaffold_5	2620
