s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC580713	14922319	scaffold_6	371	L_var_07439	62691619	chr3	4232
LOC588533	14954035	scaffold_6	372	L_var_07440	62724146	chr3	4233
LOC100889074	14979416	scaffold_6	373	L_var_07441	62746960	chr3	4234
LOC588618	14987730	scaffold_6	374	L_var_07442	62753277	chr3	4235
LOC583151	15051319	scaffold_6	375	L_var_07445	62879016	chr3	4236
LOC588193	15065538	scaffold_6	376	L_var_07446	62902546	chr3	4237
LOC575234	15069142	scaffold_6	377	L_var_07448	62961667	chr3	4238
LOC581837	15171753	scaffold_6	378	L_var_07449	63030440	chr3	4239
LOC100890897	15195236	scaffold_6	379	L_var_07450	63058756	chr3	4240
LOC581936	15196756	scaffold_6	380	L_var_07451	63078054	chr3	4241
LOC756234	15225865	scaffold_6	381	L_var_07452	63099184	chr3	4242
LOC581921	15268720	scaffold_6	382	L_var_07453	63149656	chr3	4243
LOC100889389	15300892	scaffold_6	383	L_var_07455	63162427	chr3	4244
LOC105437431	15304519	scaffold_6	384	L_var_07456	63203147	chr3	4245
LOC753187	15352118	scaffold_6	385	L_var_07459	63305996	chr3	4246
LOC763718	15453755	scaffold_6	386	L_var_07460	63411188	chr3	4247
LOC578387	15610443	scaffold_6	387	L_var_07463	63663282	chr3	4248
LOC580842	15623279	scaffold_6	389	L_var_07464	63671523	chr3	4249
LOC576891	15735586	scaffold_6	390	L_var_07467	63750679	chr3	4250
LOC576833	15782212	scaffold_6	391	L_var_07468	63810275	chr3	4251
LOC582523	15790920	scaffold_6	392	L_var_07469	63819138	chr3	4252
LOC582488	15842549	scaffold_6	393	L_var_07470	63929910	chr3	4253
LOC582460	15850582	scaffold_6	394	L_var_07471	63942373	chr3	4254
LOC115918283	15893165	scaffold_6	395	L_var_07475	63992124	chr3	4257
LOC105439527	15979385	scaffold_6	396	L_var_07369	60442195	chr3	4192
LOC115919257	16144505	scaffold_6	397	L_var_07371	60556975	chr3	4194
LOC100890390	16190232	scaffold_6	398	L_var_07378	60656885	chr3	4196
LOC754465	16237964	scaffold_6	399	L_var_07381	60724146	chr3	4199
LOC115919448	16342279	scaffold_6	400	L_var_07383	60824053	chr3	4201
LOC115918069	16416342	scaffold_6	401	L_var_07473	63968585	chr3	4255
LOC115919333	16421214	scaffold_6	402	L_var_07474	63970769	chr3	4256
LOC584909	16597372	scaffold_6	403	L_var_07370	60473910	chr3	4193
LOC100890323	16679515	scaffold_6	404	L_var_07376	60631486	chr3	4195
LOC115918308	16712430	scaffold_6	405	L_var_07379	60678231	chr3	4197
LOC100890531	16720993	scaffold_6	406	L_var_07380	60688544	chr3	4198
LOC115918320	16798275	scaffold_6	408	L_var_07382	60779547	chr3	4200
LOC578731	16917405	scaffold_6	409	L_var_07384	60831995	chr3	4202
LOC100891788	16952645	scaffold_6	410	L_var_07388	60907395	chr3	4203
LOC582157	16964270	scaffold_6	411	L_var_07389	60918495	chr3	4204
LOC582076	16981182	scaffold_6	412	L_var_07396	61138023	chr3	4205
LOC582027	17030077	scaffold_6	413	L_var_07397	61162218	chr3	4206
LOC115930065	17034478	scaffold_6	414	L_var_07510	65133659	chr3	4285
LOC100890059	17069826	scaffold_6	415	L_var_07233	55134142	chr3	4090
LOC105440126	17088128	scaffold_6	416	L_var_07231	55104277	chr3	4089
LOC105442832	17151866	scaffold_6	418	L_var_07235	55155302	chr3	4091
LOC581581	17166882	scaffold_6	419	L_var_07236	55189677	chr3	4092
LOC581523	17178896	scaffold_6	420	L_var_07237	55206642	chr3	4093
LOC764487	17216762	scaffold_6	421	L_var_07239	55264522	chr3	4094
LOC581359	17216957	scaffold_6	422	L_var_07241	55266919	chr3	4095
LOC581305	17233947	scaffold_6	423	L_var_07243	55285117	chr3	4096
LOC594826	17363647	scaffold_6	425	L_var_07244	55366970	chr3	4097
LOC574982	17440146	scaffold_6	426	L_var_07245	55409044	chr3	4098
LOC577934	17581041	scaffold_6	427	L_var_07247	55580084	chr3	4099
LOC577795	17585716	scaffold_6	428	L_var_07248	55596236	chr3	4100
LOC100888900	17607046	scaffold_6	429	L_var_07249	55621060	chr3	4101
LOC100888971	17610809	scaffold_6	430	L_var_07250	55628065	chr3	4102
LOC105445105	17631331	scaffold_6	431	L_var_07251	55644763	chr3	4103
LOC100889045	17639638	scaffold_6	432	L_var_07252	55653388	chr3	4104
LOC100889128	17700434	scaffold_6	433	L_var_07254	55705519	chr3	4105
LOC582397	17704594	scaffold_6	434	L_var_07255	55714160	chr3	4106
LOC582361	17717819	scaffold_6	435	L_var_07256	55743314	chr3	4107
LOC582326	17759222	scaffold_6	436	L_var_06939	45209923	chr3	3898
LOC582289	17762006	scaffold_6	437	L_var_06910	44258031	chr3	3890
LOC582639	17801879	scaffold_6	438	L_var_06964	46284063	chr3	3906
LOC100889512	17828705	scaffold_6	439	L_var_06912	44346843	chr3	3891
LOC100891876	17882313	scaffold_6	440	L_var_06968	46479362	chr3	3907
LOC105446336	17945781	scaffold_6	441	L_var_06969	46558295	chr3	3908
LOC100891808	17999486	scaffold_6	442	L_var_06970	46624258	chr3	3909
LOC586102	18022894	scaffold_6	443	L_var_06975	46675902	chr3	3910
LOC105446332	18062552	scaffold_6	444	L_var_06922	44732547	chr3	3893
LOC582410	18139442	scaffold_6	445	L_var_06923	44811372	chr3	3894
LOC582310	18192872	scaffold_6	446	L_var_06978	46925079	chr3	3911
LOC591084	18264650	scaffold_6	447	L_var_06979	47009902	chr3	3912
rab11	18291883	scaffold_6	448	L_var_06930	45027192	chr3	3895
LOC583649	18294004	scaffold_6	449	L_var_06982	47060937	chr3	3913
LOC100891418	18307840	scaffold_6	450	L_var_06932	45051986	chr3	3896
LOC100891338	18312625	scaffold_6	451	L_var_06986	47089563	chr3	3914
sia7	18341909	scaffold_6	452	L_var_06985	47114445	chr3	3915
LOC578806	18391679	scaffold_6	453	L_var_06987	47157190	chr3	3916
LOC594620	18408768	scaffold_6	454	L_var_06937	45155185	chr3	3897
LOC576276	18461921	scaffold_6	455	L_var_06989	47221487	chr3	3917
LOC584520	18636232	scaffold_6	456	L_var_06961	46162706	chr3	3905
LOC115919367	18642010	scaffold_6	457	L_var_06907	44158498	chr3	3889
LOC100889163	18658151	scaffold_6	458	L_var_06959	46105198	chr3	3904
LOC752316	18676133	scaffold_6	459	L_var_06905	44070230	chr3	3888
LOC592279	18680284	scaffold_6	460	L_var_06903	44012830	chr3	3887
LOC100889766	18779454	scaffold_6	461	L_var_06902	43988025	chr3	3886
LOC762961	18797714	scaffold_6	462	L_var_07365	60251646	chr3	4190
LOC115918298	18810374	scaffold_6	463	L_var_07366	60267438	chr3	4191
LOC100889463	18886811	scaffold_6	464	L_var_07509	65123489	chr3	4284
LOC763041	19065775	scaffold_6	466	L_var_07506	65063624	chr3	4283
LOC100890104	19085476	scaffold_6	467	L_var_07505	65006335	chr3	4282
LOC582884	19094213	scaffold_6	468	L_var_07212	54596049	chr3	4083
LOC100890406	19126245	scaffold_6	469	L_var_07217	54666731	chr3	4085
LOC105439494	19179347	scaffold_6	470	L_var_07219	54736860	chr3	4086
LOC581868	19326550	scaffold_6	471	L_var_07227	54843672	chr3	4087
LOC581817	19349059	scaffold_6	472	L_var_07228	54886616	chr3	4088
LOC581823	19566482	scaffold_6	473	L_var_07736	72861078	chr3	4442
LOC100893399	19567628	scaffold_6	474	L_var_07737	72865093	chr3	4443
LOC100893535	19585421	scaffold_6	475	L_var_07740	72910384	chr3	4446
LOC752904	19586266	scaffold_6	476	L_var_07738	72896250	chr3	4444
LOC100893600	19636262	scaffold_6	477	L_var_07741	72965197	chr3	4447
LOC581552	19828862	scaffold_6	478	L_var_07743	73201325	chr3	4448
LOC105444717	19840046	scaffold_6	479	L_var_07739	72904695	chr3	4445
LOC584491	19868223	scaffold_6	480	L_var_07745	73252506	chr3	4449
LOC373240	20100634	scaffold_6	481	L_var_07746	73536257	chr3	4450
LOC584519	20100851	scaffold_6	482	L_var_07747	73538119	chr3	4451
LOC752284	20227291	scaffold_6	483	L_var_07748	73669389	chr3	4452
LOC590467	20240171	scaffold_6	484	L_var_07750	73710165	chr3	4453
LOC590445	20240322	scaffold_6	485	L_var_07751	73718132	chr3	4454
LOC588083	20341248	scaffold_6	486	L_var_07756	73859595	chr3	4455
LOC582318	20354873	scaffold_6	487	L_var_07525	65508189	chr3	4292
LOC100889137	20406885	scaffold_6	488	L_var_07526	65587562	chr3	4293
LOC105441549	20415117	scaffold_6	489	L_var_07527	65593116	chr3	4294
LOC591096	20425258	scaffold_6	490	L_var_07769	74219483	chr3	4462
LOC590861	20455819	scaffold_6	491	L_var_07770	74252450	chr3	4463
LOC105441547	20463662	scaffold_6	492	L_var_07771	74263196	chr3	4464
LOC582417	20544684	scaffold_6	493	L_var_07772	74369671	chr3	4465
LOC591789	20576107	scaffold_6	494	L_var_07765	74115960	chr3	4461
LOC105439548	20607237	scaffold_6	495	L_var_07764	74083299	chr3	4460
LOC100893228	20616115	scaffold_6	496	L_var_07762	74075531	chr3	4459
LOC100892652	20677544	scaffold_6	497	L_var_07761	74016427	chr3	4458
LOC105436405	20800580	scaffold_6	498	L_var_07760	73953042	chr3	4457
LOC577218	20814060	scaffold_6	499	L_var_07757	73877561	chr3	4456
LOC581567	20826317	scaffold_6	500	L_var_07524	65501021	chr3	4291
LOC584846	20865752	scaffold_6	501	L_var_07523	65459159	chr3	4290
LOC585232	20877421	scaffold_6	502	L_var_07522	65439018	chr3	4289
LOC594390	20938025	scaffold_6	503	L_var_07519	65308135	chr3	4288
LOC763199	20944300	scaffold_6	504	L_var_07518	65305754	chr3	4287
LOC100891265	20963098	scaffold_6	505	L_var_07517	65278400	chr3	4286
LOC753871	20997928	scaffold_6	506	L_var_07732	72742247	chr3	4441
LOC585085	21011426	scaffold_6	507	L_var_07731	72723543	chr3	4440
LOC577948	21033098	scaffold_6	508	L_var_07725	72629745	chr3	4438
LOC577810	21052491	scaffold_6	509	L_var_07723	72590623	chr3	4437
LOC577746	21092676	scaffold_6	510	L_var_07721	72523214	chr3	4436
LOC105440032	21093226	scaffold_6	511	L_var_07719	72481075	chr3	4435
LOC577624	21100507	scaffold_6	512	L_var_07717	72468036	chr3	4434
LOC100890679	21180479	scaffold_6	513	L_var_07716	72355683	chr3	4433
LOC577498	21202395	scaffold_6	514	L_var_07714	72288071	chr3	4432
LOC100890521	21240608	scaffold_6	515	L_var_07709	72209041	chr3	4431
LOC577370	21277990	scaffold_6	516	L_var_07206	54460931	chr3	4078
LOC591403	21362802	scaffold_6	517	L_var_07207	54496602	chr3	4079
LOC764878	21452509	scaffold_6	518	L_var_07504	64994873	chr3	4281
LOC105440286	21463502	scaffold_6	519	L_var_07211	54582671	chr3	4082
LOC591533	21488228	scaffold_6	520	L_var_07210	54549066	chr3	4081
LOC576218	21517953	scaffold_6	521	L_var_07321	58761548	chr3	4161
LOC576286	21518349	scaffold_6	522	L_var_07322	58767387	chr3	4162
LOC578457	21534880	scaffold_6	523	L_var_07323	58794847	chr3	4163
LOC576361	21590859	scaffold_6	524	L_var_07257	55767490	chr3	4108
LOC576426	21639340	scaffold_6	525	L_var_07258	55821581	chr3	4109
LOC576498	21670907	scaffold_6	526	L_var_07259	55857051	chr3	4110
LOC100890026	21695082	scaffold_6	527	L_var_07261	55885930	chr3	4111
LOC753105	21707876	scaffold_6	528	L_var_07262	55887232	chr3	4112
LOC579051	21735940	scaffold_6	529	L_var_07263	55925141	chr3	4113
LOC586153	21739302	scaffold_6	530	L_var_07121	51866174	chr3	4008
LOC586201	21790753	scaffold_6	531	L_var_06261	22157700	chr3	3438
LOC105446642	21836005	scaffold_6	532	L_var_06263	22185691	chr3	3439
LOC577998	21853510	scaffold_6	533	L_var_06264	22213921	chr3	3440
LOC577928	21856734	scaffold_6	534	L_var_06265	22221174	chr3	3441
LOC577854	21906554	scaffold_6	535	L_var_06266	22304615	chr3	3442
LOC100889388	21918758	scaffold_6	536	L_var_06272	22433373	chr3	3443
LOC591740	21943275	scaffold_6	537	L_var_06273	22468825	chr3	3444
rab7	21943525	scaffold_6	538	L_var_06274	22469052	chr3	3445
LOC591701	21960506	scaffold_6	539	L_var_06275	22496397	chr3	3446
LOC100889201	21978351	scaffold_6	540	L_var_06276	22513798	chr3	3447
LOC115919134	22001484	scaffold_6	541	L_var_07693	71558144	chr3	4418
LOC590942	22013549	scaffold_6	542	L_var_06277	22566792	chr3	3448
LOC590968	22017116	scaffold_6	543	L_var_06278	22582441	chr3	3449
LOC590982	22055740	scaffold_6	544	L_var_06279	22651165	chr3	3450
LOC582463	22138399	scaffold_6	545	L_var_06281	22763582	chr3	3451
LOC579797	22178541	scaffold_6	547	L_var_06282	22832770	chr3	3452
LOC578364	22185822	scaffold_6	548	L_var_06284	22852642	chr3	3453
LOC578301	22204268	scaffold_6	549	L_var_06285	22893231	chr3	3454
LOC578221	22225895	scaffold_6	550	L_var_06286	22916078	chr3	3455
LOC100888524	22233117	scaffold_6	551	L_var_06288	22937638	chr3	3456
LOC115919437	22314549	scaffold_6	552	L_var_06290	23044642	chr3	3458
LOC577340	22471884	scaffold_6	553	L_var_07677	70560705	chr3	4406
LOC100893855	22539505	scaffold_6	554	L_var_07678	70689533	chr3	4407
LOC115919358	22775188	scaffold_6	555	L_var_07679	70759604	chr3	4408
LOC115919172	22987884	scaffold_6	556	L_var_07681	71018250	chr3	4410
LOC575541	23081164	scaffold_6	557	L_var_07706	72068795	chr3	4429
LOC575613	23149963	scaffold_6	558	L_var_07705	71928843	chr3	4428
LOC115919370	23233004	scaffold_6	559	L_var_07703	71806585	chr3	4426
LOC588143	23287332	scaffold_6	560	L_var_07701	71733515	chr3	4424
LOC115918288	23320977	scaffold_6	561	L_var_07699	71676748	chr3	4423
LOC577033	23369580	scaffold_6	562	L_var_07696	71622159	chr3	4421
LOC755564	23374815	scaffold_6	563	L_var_07695	71617236	chr3	4420
LOC590530	23407420	scaffold_6	564	L_var_07694	71575858	chr3	4419
LOC105438994	23764913	scaffold_6	565	L_var_07687	71176970	chr3	4413
LOC115919183	23833370	scaffold_6	566	L_var_07685	71104196	chr3	4411
LOC115919212	23869966	scaffold_6	567	L_var_07204	54437997	chr3	4076
LOC757223	23891625	scaffold_6	568	L_var_07203	54390562	chr3	4075
LOC100892419	23908791	scaffold_6	569	L_var_07202	54368797	chr3	4074
LOC100891008	23924450	scaffold_6	570	L_var_07200	54335105	chr3	4073
LOC115918286	23970747	scaffold_6	571	L_var_07199	54295772	chr3	4072
LOC105441071	24005700	scaffold_6	572	L_var_07197	54259046	chr3	4070
LOC115918285	24087353	scaffold_6	573	L_var_07191	54152564	chr3	4065
LOC115918267	24128529	scaffold_6	574	L_var_07190	54111980	chr3	4064
LOC583887	24150404	scaffold_6	575	L_var_07188	54075005	chr3	4062
LOC583868	24162683	scaffold_6	576	L_var_07187	54027275	chr3	4061
LOC115917955	24204529	scaffold_6	577	L_var_07186	53980598	chr3	4060
LOC115919144	24247244	scaffold_6	578	L_var_06762	39092808	chr3	3785
LOC115917871	24353073	scaffold_6	579	L_var_06761	39000941	chr3	3784
LOC100891846	24538368	scaffold_6	580	L_var_06756	38783450	chr3	3781
LOC578270	24556196	scaffold_6	581	L_var_06755	38783989	chr3	3782
LOC756151	24562493	scaffold_6	582	L_var_06754	38761720	chr3	3780
LOC762549	24606825	scaffold_6	583	L_var_06752	38714874	chr3	3778
LOC100893009	24657636	scaffold_6	584	L_var_06751	38682329	chr3	3776
LOC589513	24764609	scaffold_6	585	L_var_06745	38523572	chr3	3772
LOC583613	24803495	scaffold_6	586	L_var_06744	38494878	chr3	3771
LOC585051	24911964	scaffold_6	587	L_var_06739	38384487	chr3	3767
LOC580105	24989608	scaffold_6	588	L_var_06733	38244406	chr3	3764
LOC592923	25073911	scaffold_6	589	L_var_06729	38154483	chr3	3762
LOC592899	25084965	scaffold_6	590	L_var_06726	38076111	chr3	3759
LOC115919104	25122172	scaffold_6	591	L_var_06725	38034945	chr3	3758
LOC115919245	25264343	scaffold_6	592	L_var_06719	37814427	chr3	3753
LOC592658	25410286	scaffold_6	593	L_var_06711	37621470	chr3	3747
LOC115919443	25505405	scaffold_6	594	L_var_06709	37484819	chr3	3745
LOC579742	25730413	scaffold_6	595	L_var_06704	37274322	chr3	3743
LOC585525	25996397	scaffold_6	596	L_var_06700	37049408	chr3	3741
LOC115919538	26119621	scaffold_6	597	L_var_06697	36909539	chr3	3739
LOC105436686	26214978	scaffold_6	598	L_var_06692	36792019	chr3	3734
LOC115918306	26256896	scaffold_6	599	L_var_06689	36698975	chr3	3732
LOC585756	26348165	scaffold_6	600	L_var_06686	36600955	chr3	3729
LOC588089	26428457	scaffold_6	601	L_var_06684	36473478	chr3	3728
LOC100890452	26428697	scaffold_6	602	L_var_06683	36473243	chr3	3727
LOC588054	26465904	scaffold_6	603	L_var_06682	36431916	chr3	3726
LOC100888817	26466112	scaffold_6	604	L_var_06681	36412793	chr3	3725
LOC589588	26511479	scaffold_6	605	L_var_05731	2710900	chr3	3075
LOC589611	26535720	scaffold_6	606	L_var_05730	2660961	chr3	3074
LOC583676	26546656	scaffold_6	607	L_var_05703	1836101	chr3	3064
LOC583717	26546705	scaffold_6	608	L_var_05704	1848600	chr3	3065
LOC105443717	26571294	scaffold_6	609	L_var_05697	1723668	chr3	3063
LOC579871	26574881	scaffold_6	610	L_var_05707	1924471	chr3	3066
LOC577039	26605436	scaffold_6	611	L_var_05694	1662791	chr3	3062
LOC580124	26624905	scaffold_6	612	L_var_05710	2013876	chr3	3067
LOC100891474	26649109	scaffold_6	613	L_var_05711	2049303	chr3	3068
LOC100891632	26649202	scaffold_6	614	L_var_05712	2049305	chr3	3069
LOC105441991	26662614	scaffold_6	615	L_var_05713	2076761	chr3	3070
LOC100893592	26689319	scaffold_6	616	L_var_05714	2129224	chr3	3071
LOC583129	26697770	scaffold_6	617	L_var_05688	1505023	chr3	3061
LOC583107	26843224	scaffold_6	618	L_var_05686	1437948	chr3	3060
LOC100892626	26861886	scaffold_6	619	L_var_05685	1409050	chr3	3059
LOC755050	26874884	scaffold_6	620	L_var_05684	1398568	chr3	3058
LOC100892777	26934464	scaffold_6	621	L_var_05719	2294343	chr3	3072
LOC115929862	27014500	scaffold_6	622	L_var_05679	1212394	chr3	3057
LOC585016	27023470	scaffold_6	623	L_var_05722	2397875	chr3	3073
LOC581118	27084946	scaffold_6	624	L_var_05677	1132481	chr3	3056
LOC105447386	27087328	scaffold_6	625	L_var_05676	1129730	chr3	3055
LOC580994	27111932	scaffold_6	626	L_var_05675	1098518	chr3	3054
LOC100892166	27289005	scaffold_6	627	L_var_05655	450647	chr3	3047
LOC575027	27330205	scaffold_6	628	L_var_05661	674064	chr3	3048
LOC753251	27404863	scaffold_6	629	L_var_05663	762031	chr3	3049
LOC100893391	27404920	scaffold_6	630	L_var_05650	318824	chr3	3046
cdk4	27446870	scaffold_6	631	L_var_05665	819929	chr3	3050
LOC581909	27451746	scaffold_6	632	L_var_05666	829937	chr3	3051
LOC576889	27504363	scaffold_6	633	L_var_05668	865237	chr3	3052
LOC100891732	27505290	scaffold_6	634	L_var_05669	865998	chr3	3053
LOC576756	27526577	scaffold_6	635	L_var_05643	179752	chr3	3045
LOC576686	27531096	scaffold_6	636	L_var_05642	170469	chr3	3044
LOC576460	27578404	scaffold_6	637	L_var_05641	141287	chr3	3043
LOC576399	27580240	scaffold_6	638	L_var_05640	127668	chr3	3042
LOC105445669	27603407	scaffold_6	639	L_var_06386	26120787	chr3	3529
H2B	27710593	scaffold_6	640	L_var_06390	26239473	chr3	3533
LOC105436649	27714383	scaffold_6	641	L_var_06389	26224226	chr3	3532
LOC115919487	27788546	scaffold_6	642	L_var_06393	26334933	chr3	3535
LOC100891619	27893512	scaffold_6	643	L_var_06395	26457050	chr3	3537
LOC583644	27940633	scaffold_6	644	L_var_06397	26518990	chr3	3539
LOC755194	27954675	scaffold_6	645	L_var_06398	26547294	chr3	3540
LOC755122	28022033	scaffold_6	646	L_var_06387	26155270	chr3	3530
LOC581388	28099188	scaffold_6	647	L_var_06388	26215591	chr3	3531
LOC115918276	28125061	scaffold_6	648	L_var_06391	26260540	chr3	3534
LOC762467	28269861	scaffold_6	649	L_var_06394	26428276	chr3	3536
LOC583668	28315338	scaffold_6	650	L_var_06396	26496911	chr3	3538
LOC100891546	28412392	scaffold_6	651	L_var_06399	26553792	chr3	3541
LOC115929995	28428018	scaffold_6	652	L_var_06400	26603830	chr3	3542
LOC584099	28430674	scaffold_6	653	L_var_06401	26613679	chr3	3543
LOC105437415	28482681	scaffold_6	654	L_var_06402	26661339	chr3	3544
LOC584144	28485963	scaffold_6	655	L_var_06404	26671822	chr3	3545
LOC584205	28536793	scaffold_6	656	L_var_06406	26725116	chr3	3546
LOC591085	28537181	scaffold_6	657	L_var_06407	26726526	chr3	3547
LOC115918322	28560173	scaffold_6	658	L_var_06408	26764295	chr3	3548
LOC592010	28587146	scaffold_6	659	L_var_06409	26806205	chr3	3549
LOC100889172	28638010	scaffold_6	660	L_var_06410	26838886	chr3	3550
LOC588386	28656081	scaffold_6	661	L_var_06411	26863270	chr3	3551
LOC575020	28790008	scaffold_6	662	L_var_06412	27015883	chr3	3552
LOC100889412	28794909	scaffold_6	663	L_var_06414	27021071	chr3	3553
LOC575081	28809183	scaffold_6	664	L_var_06415	27043375	chr3	3554
LOC575215	28879684	scaffold_6	665	L_var_06416	27107320	chr3	3555
LOC575286	28892060	scaffold_6	666	L_var_06418	27150830	chr3	3556
LOC575429	28935089	scaffold_6	667	L_var_06419	27184628	chr3	3557
LOC100891312	28966938	scaffold_6	669	L_var_06421	27220595	chr3	3559
LOC100889861	28969449	scaffold_6	670	L_var_06422	27220593	chr3	3558
LOC594310	28982775	scaffold_6	671	L_var_06423	27237616	chr3	3560
LOC582445	29006401	scaffold_6	672	L_var_06425	27278228	chr3	3561
LOC753088	29026195	scaffold_6	673	L_var_06426	27314080	chr3	3562
LOC582346	29026358	scaffold_6	674	L_var_06427	27329353	chr3	3563
LOC582313	29045109	scaffold_6	675	L_var_06429	27369823	chr3	3564
LOC582266	29073077	scaffold_6	676	L_var_06878	43160875	chr3	3873
LOC100890480	29105205	scaffold_6	677	L_var_06879	43191609	chr3	3874
LOC587107	29176742	scaffold_6	678	L_var_06880	43265609	chr3	3875
LOC100890628	29213817	scaffold_6	679	L_var_06881	43322423	chr3	3876
LOC579752	29236803	scaffold_6	680	L_var_06882	43329664	chr3	3877
LOC579676	29261047	scaffold_6	681	L_var_06884	43360798	chr3	3878
LOC583696	29265061	scaffold_6	682	L_var_06885	43364561	chr3	3879
LOC592023	29677153	scaffold_6	683	L_var_06891	43539601	chr3	3880
LOC100894013	29706932	scaffold_6	684	L_var_06892	43618159	chr3	3881
LOC589304	29708548	scaffold_6	685	L_var_06947	45639171	chr3	3900
LOC100892264	29738246	scaffold_6	686	L_var_06948	45669683	chr3	3901
LOC100892183	29785997	scaffold_6	687	L_var_06895	43701765	chr3	3882
LOC100893626	29851308	scaffold_6	688	L_var_05958	10961093	chr3	3215
LOC588142	29893938	scaffold_6	689	L_var_05961	11062681	chr3	3216
LOC585678	29919981	scaffold_6	690	L_var_05962	11090881	chr3	3217
LOC585657	29920395	scaffold_6	691	L_var_05963	11091054	chr3	3218
LOC591167	29933947	scaffold_6	692	L_var_05964	11125800	chr3	3219
LOC100893916	29953448	scaffold_6	693	L_var_05966	11210425	chr3	3221
